config,q,t,R_q
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.277825e-04,9.733891e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.279828e-04,9.715371e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.281831e-04,9.694350e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.283834e-04,9.673093e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.285837e-04,9.651836e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.287840e-04,9.630580e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.289843e-04,9.609323e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.291845e-04,9.580344e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.293848e-04,9.550707e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.295851e-04,9.521070e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.297854e-04,9.491432e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.299857e-04,9.461795e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.301860e-04,9.431097e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.303863e-04,9.400317e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.305866e-04,9.369538e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.307868e-04,9.338758e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.309871e-04,9.307978e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.311874e-04,9.266871e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.313877e-04,9.225055e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.315880e-04,9.183238e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.317883e-04,9.141421e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.319886e-04,9.099605e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.321888e-04,9.067487e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.323891e-04,9.035956e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.325894e-04,9.004426e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.327897e-04,8.972896e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.329900e-04,8.941365e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.331903e-04,8.896912e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.333906e-04,8.851779e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.335908e-04,8.806645e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.337911e-04,8.761512e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.339914e-04,8.716379e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.341917e-04,8.652384e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.343920e-04,8.587546e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.345923e-04,8.522707e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.347926e-04,8.457869e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.349928e-04,8.393030e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.351931e-04,8.339110e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.353934e-04,8.285595e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.355937e-04,8.232079e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.357940e-04,8.178563e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.359943e-04,8.125048e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.361946e-04,8.107958e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.363948e-04,8.091939e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.365951e-04,8.075921e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.367954e-04,8.059902e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.369957e-04,8.043883e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.371960e-04,8.019420e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.373963e-04,7.994771e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.375966e-04,7.970123e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.377969e-04,7.945474e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.379971e-04,7.920826e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.381974e-04,7.875687e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.383977e-04,7.830250e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.385980e-04,7.784814e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.387983e-04,7.739378e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.389986e-04,7.693942e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.391989e-04,7.631871e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.393991e-04,7.569681e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.395994e-04,7.507491e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.397997e-04,7.445300e-03
sens_K5_tau5e-8_q0.8_N6400000,0.8,1.400000e-04,7.383110e-03
sens_K5_tau5e-8_q0.8_N6400000,0.9,0.000000e+00,1.655217e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.002861e-07,1.652573e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.005722e-07,1.649930e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,6.008584e-07,1.647287e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,8.011445e-07,1.644643e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.001431e-06,1.641999e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.201717e-06,1.639302e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.402003e-06,1.636605e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.602289e-06,1.633908e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.802575e-06,1.631211e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.002861e-06,1.628514e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.203147e-06,1.625803e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.403433e-06,1.623092e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.603720e-06,1.620381e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.804006e-06,1.617671e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.004292e-06,1.614958e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.204578e-06,1.612182e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.404864e-06,1.609406e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.605150e-06,1.606630e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.805436e-06,1.603854e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.005722e-06,1.601077e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.206009e-06,1.598276e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.406295e-06,1.595475e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.606581e-06,1.592675e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.806867e-06,1.589874e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.007153e-06,1.587073e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.207439e-06,1.584259e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.407725e-06,1.581445e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.608011e-06,1.578631e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.808298e-06,1.575817e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,6.008584e-06,1.573001e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,6.208870e-06,1.570140e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,6.409156e-06,1.567280e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,6.609442e-06,1.564419e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,6.809728e-06,1.561558e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,7.010014e-06,1.558695e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,7.210300e-06,1.555800e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,7.410587e-06,1.552904e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,7.610873e-06,1.550008e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,7.811159e-06,1.547113e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,8.011445e-06,1.544216e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,8.211731e-06,1.541307e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,8.412017e-06,1.538397e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,8.612303e-06,1.535487e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,8.812589e-06,1.532578e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,9.012876e-06,1.529665e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,9.213162e-06,1.526707e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,9.413448e-06,1.523749e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,9.613734e-06,1.520791e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,9.814020e-06,1.517833e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.001431e-05,1.514872e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.021459e-05,1.511871e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.041488e-05,1.508871e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.061516e-05,1.505870e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.081545e-05,1.502870e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.101574e-05,1.499866e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.121602e-05,1.496830e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.141631e-05,1.493793e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.161660e-05,1.490756e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.181688e-05,1.487720e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.201717e-05,1.484681e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.221745e-05,1.481625e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.241774e-05,1.478569e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.261803e-05,1.475512e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.281831e-05,1.472456e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.301860e-05,1.469393e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.321888e-05,1.466270e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.341917e-05,1.463148e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.361946e-05,1.460025e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.381974e-05,1.456902e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.402003e-05,1.453778e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.422031e-05,1.450637e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.442060e-05,1.447497e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.462089e-05,1.444357e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.482117e-05,1.441217e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.502146e-05,1.438072e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.522175e-05,1.434887e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.542203e-05,1.431701e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.562232e-05,1.428516e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.582260e-05,1.425330e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.602289e-05,1.422140e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.622318e-05,1.418917e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.642346e-05,1.415693e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.662375e-05,1.412470e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.682403e-05,1.409246e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.702432e-05,1.406019e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.722461e-05,1.402761e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.742489e-05,1.399502e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.762518e-05,1.396244e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.782546e-05,1.392986e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.802575e-05,1.389727e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.822604e-05,1.386466e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.842632e-05,1.383205e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.862661e-05,1.379944e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.882690e-05,1.376684e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.902718e-05,1.373412e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.922747e-05,1.370073e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.942775e-05,1.366733e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.962804e-05,1.363394e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,1.982833e-05,1.360055e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.002861e-05,1.356712e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.022890e-05,1.353351e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.042918e-05,1.349989e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.062947e-05,1.346628e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.082976e-05,1.343266e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.103004e-05,1.339897e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.123033e-05,1.336482e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.143062e-05,1.333067e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.163090e-05,1.329653e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.183119e-05,1.326238e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.203147e-05,1.322821e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.223176e-05,1.319392e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.243205e-05,1.315963e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.263233e-05,1.312534e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.283262e-05,1.309105e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.303290e-05,1.305668e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.323319e-05,1.302190e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.343348e-05,1.298712e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.363376e-05,1.295233e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.383405e-05,1.291755e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.403433e-05,1.288274e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.423462e-05,1.284780e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.443491e-05,1.281286e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.463519e-05,1.277791e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.483548e-05,1.274297e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.503577e-05,1.270792e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.523605e-05,1.267235e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.543634e-05,1.263679e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.563662e-05,1.260122e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.583691e-05,1.256566e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.603720e-05,1.253004e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.623748e-05,1.249418e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.643777e-05,1.245833e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.663805e-05,1.242248e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.683834e-05,1.238663e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.703863e-05,1.235075e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.723891e-05,1.231479e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.743920e-05,1.227883e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.763948e-05,1.224287e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.783977e-05,1.220691e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.804006e-05,1.217086e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.824034e-05,1.213442e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.844063e-05,1.209799e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.864092e-05,1.206156e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.884120e-05,1.202512e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.904149e-05,1.198866e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.924177e-05,1.195209e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.944206e-05,1.191553e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.964235e-05,1.187896e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,2.984263e-05,1.184239e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.004292e-05,1.180577e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.024320e-05,1.176894e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.044349e-05,1.173211e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.064378e-05,1.169528e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.084406e-05,1.165845e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.104435e-05,1.162151e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.124464e-05,1.158418e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.144492e-05,1.154686e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.164521e-05,1.150953e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.184549e-05,1.147220e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.204578e-05,1.143482e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.224607e-05,1.139726e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.244635e-05,1.135970e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.264664e-05,1.132215e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.284692e-05,1.128459e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.304721e-05,1.124703e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.324750e-05,1.120947e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.344778e-05,1.117192e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.364807e-05,1.113436e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.384835e-05,1.109681e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.404864e-05,1.105924e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.424893e-05,1.102164e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.444921e-05,1.098403e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.464950e-05,1.094643e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.484979e-05,1.090883e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.505007e-05,1.087109e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.525036e-05,1.083294e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.545064e-05,1.079480e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.565093e-05,1.075665e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.585122e-05,1.071851e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.605150e-05,1.068035e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.625179e-05,1.064215e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.645207e-05,1.060396e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.665236e-05,1.056576e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.685265e-05,1.052757e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.705293e-05,1.048935e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.725322e-05,1.045106e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.745351e-05,1.041278e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.765379e-05,1.037449e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.785408e-05,1.033620e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.805436e-05,1.029785e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.825465e-05,1.025931e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.845494e-05,1.022077e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.865522e-05,1.018223e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.885551e-05,1.014370e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.905579e-05,1.010513e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.925608e-05,1.006651e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.945637e-05,1.002788e-01
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.965665e-05,9.989255e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,3.985694e-05,9.950629e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.005722e-05,9.912027e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.025751e-05,9.873486e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.045780e-05,9.834945e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.065808e-05,9.796404e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.085837e-05,9.757863e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.105866e-05,9.719275e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.125894e-05,9.680574e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.145923e-05,9.641874e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.165951e-05,9.603173e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.185980e-05,9.564473e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.206009e-05,9.525839e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.226037e-05,9.487362e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.246066e-05,9.448884e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.266094e-05,9.410407e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.286123e-05,9.371930e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.306152e-05,9.333422e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.326180e-05,9.294847e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.346209e-05,9.256272e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.366237e-05,9.217697e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.386266e-05,9.179122e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.406295e-05,9.140598e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.426323e-05,9.102186e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.446352e-05,9.063773e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.466381e-05,9.025361e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.486409e-05,8.986948e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.506438e-05,8.948556e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.526466e-05,8.910209e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.546495e-05,8.871861e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.566524e-05,8.833513e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.586552e-05,8.795165e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.606581e-05,8.756772e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.626609e-05,8.718286e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.646638e-05,8.679800e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.666667e-05,8.641314e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.686695e-05,8.602829e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.706724e-05,8.564525e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.726753e-05,8.526582e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.746781e-05,8.488638e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.766810e-05,8.450695e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.786838e-05,8.412752e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.806867e-05,8.374836e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.826896e-05,8.336973e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.846924e-05,8.299111e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.866953e-05,8.261248e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.886981e-05,8.223386e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.907010e-05,8.185670e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.927039e-05,8.148226e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.947067e-05,8.110783e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.967096e-05,8.073340e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,4.987124e-05,8.035897e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.007153e-05,7.998515e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.027182e-05,7.961245e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.047210e-05,7.923975e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.067239e-05,7.886705e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.087268e-05,7.849435e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.107296e-05,7.812259e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.127325e-05,7.775247e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.147353e-05,7.738235e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.167382e-05,7.701223e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.187411e-05,7.664211e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.207439e-05,7.627377e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.227468e-05,7.590846e-02
sens_K5_tau5e-8_q0.8_N6400000,0.9,5.247496e-05,7.554314e-02
