seed,method,t,Nact,total_mass,global_nESS,max_mean_weight,global_rel_L2,mean_Em,max_Em,num_Em_gt_20pct,mean_late_Em,max_late_Em,num_late_gt_20pct,max_late_localL2,min_local_eff,min_late_local_eff,median_local_eff,n_resamples
4,weighted,0.886,20000,82.76073710581827,0.1016053008859164,52.61213871100983,1.106732727544656,0.37596465245632527,0.9448256209063571,10,0.9379747317393363,0.9448256209063571,4,1.2333672558110087,19.684101299187205,52.52037461262137,33.5755621742209,0
4,weighted,0.9390000000000001,20000,86.66540222593355,0.09097936295400726,62.87151096671872,1.0938860404635098,0.36024464552796553,0.9085278901604729,7,0.9028734297160015,0.9085278901604729,4,1.2090631387022355,19.040903754051826,50.0490214040625,30.997052164182676,0
4,weighted,0.991,20000,87.7980632794756,0.09260263872205302,62.56405994542787,1.2010261945316867,0.34214922980101375,0.8566342538251093,7,0.8402349637861508,0.8566342538251093,4,0.8765689315287897,18.209860122241455,45.65842153244396,30.956596527402944,0
4,weighted,1.043,20000,89.4667680912554,0.09564970451141304,61.1026021439788,1.2563712906656357,0.2976143211665771,0.7753343148267043,6,0.7381906399065511,0.7753343148267043,4,1.0531510855866921,18.75548857497516,39.75237043969966,29.982045537563234,0
4,weighted,1.095,20000,92.33879687495129,0.09859289067397313,58.89575049158032,1.226161474483393,0.2439377848523093,0.6129232412939132,8,0.5740579320158934,0.6129232412939132,4,0.9839415241919297,19.45695106294624,38.0675058940058,28.85982813691713,0
4,weighted,1.147,20000,97.14287652051809,0.09792495200633422,55.692801086191274,1.2348650795654565,0.17758063280027592,0.3663109573886946,8,0.30797732021444385,0.3663109573886946,4,0.9314052945316957,16.09842966961603,33.25624509634624,28.522033990657476,0
4,weighted,1.2,20000,103.42237941802011,0.08941796232476316,52.03478212620013,1.213716140933135,0.10428237646836298,0.2897919510457654,3,0.06658989262416068,0.17107260720950956,0,1.119816781846589,17.10202461514266,30.873526917592244,29.668417754168026,0
4,weighted_ess_resample,0.0,20000,39.47841760435744,1.0,1.0,0.9093246243407479,0.9516580846022846,0.971680062685959,16,0.971680062685959,0.971680062685959,4,0.9878933817376743,56.0,56.0,56.0,0
4,weighted_ess_resample,0.052000000000000005,20000,39.6616511249421,0.9967537134809995,1.705253365691921,0.8978853269656691,0.9426297677940281,0.9723300344205092,16,0.9718269441372458,0.9723300344205092,4,0.9642230260034127,54.5960503830352,55.0,55.999999999999915,0
4,weighted_ess_resample,0.10400000000000001,20000,40.11358866529022,0.974487099849745,3.2410929865565477,0.8898159854931736,0.9270131629331888,0.9734745067987757,16,0.9709721017797923,0.9734745067987757,4,0.961891763418439,50.24900410051486,53.00000000000005,55.111144005081165,0
