t,N,M_raw,M_clip,xc_x_raw,xc_y_raw,xc_x_clip,xc_y_clip,R_0.05_raw,R_0.1_raw,R_0.2_raw,R_0.3_raw,R_0.5_raw,R_0.8_raw,R_0.05_clip,R_0.1_clip,R_0.2_clip,R_0.3_clip,R_0.5_clip,R_0.8_clip,S_L2,peak,u_min
5.012531328320803e-06,320,31.41592653016302,31.41592653016302,-1.1634527838716704e-08,-1.1634527838907413e-08,-1.1634527838716704e-08,-1.1634527838907413e-08,0.020836303251249653,0.02991608815127106,0.0439529871546119,0.05606819682789359,0.07981531172979835,0.1273638805474065,0.020836303251249653,0.02991608815127106,0.0439529871546119,0.05606819682789359,0.07981531172979835,0.1273638805474065,129.47270775140768,1194.1229760147255,7.263786617746749e-16
5.5137844611528826e-06,320,31.415926530163013,31.415926530163013,-1.2930648758213718e-08,-1.2930648749466958e-08,-1.2930648758213718e-08,-1.2930648749466958e-08,0.020453660182403858,0.02945617101986887,0.043209874937273,0.055242706162809775,0.07878959390352208,0.1262330689354216,0.020453660182403858,0.02945617101986887,0.043209874937273,0.055242706162809775,0.07878959390352208,0.1262330689354216,131.13017182224408,1236.6912250389482,7.444229659434176e-16
6.015037593984963e-06,320,31.415926530163013,31.415926530163013,-1.4242883659906933e-08,-1.4242883664675005e-08,-1.4242883659906933e-08,-1.4242883664675005e-08,0.020147879545827974,0.028922906016522937,0.04254823229091984,0.05435162926816359,0.07770892875620325,0.1250995897936126,0.020147879545827974,0.028922906016522937,0.04254823229091984,0.05435162926816359,0.07770892875620325,0.1250995897936126,132.82548627217426,1280.749046095346,7.620279374857621e-16
6.516290726817044e-06,320,31.415926530163006,31.415926530163006,-1.5570765537974724e-08,-1.557076553774625e-08,-1.5570765537974724e-08,-1.557076553774625e-08,0.019688832709904562,0.028460326931493387,0.04185992554549013,0.053533095453523596,0.07665414278594292,0.12396319464085644,0.019688832709904562,0.028460326931493387,0.04185992554549013,0.053533095453523596,0.07665414278594292,0.12396319464085644,134.55917268271196,1326.3468363835016,7.792743645717433e-16
7.017543859649124e-06,320,31.415926530163,31.415926530163,-1.6913819090092585e-08,-1.6913819087792702e-08,-1.6913819090092585e-08,-1.6913819087792702e-08,0.0194693197588461,0.027978773224255002,0.04121677826041037,0.05269472776676944,0.07561818056417521,0.1228128739113911,0.0194693197588461,0.027978773224255002,0.04121677826041037,0.05269472776676944,0.07561818056417521,0.1228128739113911,136.33175738024661,1373.5365856521423,7.962260943093847e-16
7.518796992481204e-06,320,31.415926530163,31.415926530163,-1.8271561295531975e-08,-1.8271561298110598e-08,-1.8271561295531975e-08,-1.8271561298110598e-08,0.01907610389587727,0.027509071006278273,0.04050853412793397,0.05186017072452558,0.07459797419060417,0.12167217007482833,0.01907610389587727,0.027509071006278273,0.04050853412793397,0.05186017072452558,0.07459797419060417,0.12167217007482833,138.1437715203946,1422.371918991088,8.129342458954774e-16
8.020050125313284e-06,320,31.415926530162995,31.415926530162995,-1.9643501991421932e-08,-1.9643501992214186e-08,-1.9643501991421932e-08,-1.9643501992214186e-08,0.018771242537765145,0.02708675495735762,0.03984027515474797,0.051039135820166205,0.07354559632913531,0.12053144085726938,0.018771242537765145,0.02708675495735762,0.03984027515474797,0.051039135820166205,0.07354559632913531,0.12053144085726938,139.99575116683334,1472.9081402587926,8.294402689971524e-16
8.521303258145365e-06,320,31.41592653016299,31.41592653016299,-2.1029144463210048e-08,-2.102914446994668e-08,-2.1029144463210048e-08,-2.102914446994668e-08,0.01848007998478485,0.026608445833733372,0.03919928237602407,0.05029385397394523,0.07256119918706178,0.11941393398295626,0.01848007998478485,0.026608445833733372,0.03919928237602407,0.05029385397394523,0.07256119918706178,0.11941393398295626,141.88823736398538,1525.2022761148994,8.457781889884277e-16
9.022556390977446e-06,320,31.415926530162988,31.415926530162988,-2.2427986040139988e-08,-2.2427986044640578e-08,-2.2427986040139988e-08,-2.2427986044640578e-08,0.018105571827187524,0.02613211994150722,0.03859089597044043,0.04950131361007866,0.07154469710112957,0.11825355911058794,0.018105571827187524,0.02613211994150722,0.03859089597044043,0.04950131361007866,0.07154469710112957,0.11825355911058794,143.82177620292802,1579.3131206267399,8.619762719367301e-16
9.523809523809525e-06,320,31.415926530162984,31.415926530162984,-2.3839518693231996e-08,-2.3839518689830464e-08,-2.3839518693231996e-08,-2.3839518689830464e-08,0.01781523683547724,0.02575251000441892,0.03793732023761284,0.04869373490749254,0.07048433490949248,0.11712061724405412,0.01781523683547724,0.02575251000441892,0.03793732023761284,0.04869373490749254,0.07048433490949248,0.11712061724405412,145.79691887991257,1635.3012804121508,8.780582689580311e-16
1.0025062656641605e-05,320,31.415926530162977,31.415926530162977,-2.5263229640168234e-08,-2.5263229640024454e-08,-2.5263229640168234e-08,-2.5263229640024454e-08,0.01749611918720423,0.025291560090975444,0.03733237586326688,0.047947592328757366,0.0695481598044621,0.1159718799933759,0.01749611918720423,0.025291560090975444,0.03733237586326688,0.047947592328757366,0.0695481598044621,0.1159718799933759,147.81422174688703,1693.2292202818385,8.940443537341147e-16
1.0526315789473686e-05,320,31.415926530162977,31.415926530162977,-2.6698601954978613e-08,-2.669860195613612e-08,-2.6698601954978613e-08,-2.669860195613612e-08,0.017255823787335735,0.024900446491488905,0.03676094093847089,0.0472013414005856,0.06854359069654864,0.11484109992143077,0.017255823787335735,0.024900446491488905,0.03676094093847089,0.0472013414005856,0.06854359069654864,0.11484109992143077,149.8742463534242,1753.1613093335504,9.09951835159655e-16
1.1027568922305765e-05,320,31.415926530162974,31.415926530162974,-2.8145115175447362e-08,-2.8145115175731244e-08,-2.8145115175447362e-08,-2.8145115175731244e-08,0.01698273625837813,0.024426687699534867,0.036114040476134514,0.046459228559749356,0.0675481517029689,0.11364916807753679,0.01698273625837813,0.024426687699534867,0.036114040476134514,0.046459228559749356,0.0675481517029689,0.11364916807753679,151.977559479468,1815.1638674537915,9.257957037845992e-16
1.1528822055137846e-05,320,31.41592653016297,31.41592653016297,-2.9602245915029792e-08,-2.9602245913799252e-08,-2.9602245915029792e-08,-2.9602245913799252e-08,0.01663521806901569,0.02401832440603206,0.03551840665163169,0.045751569244581076,0.06659304743269436,0.11251416891604056,0.01663521806901569,0.02401832440603206,0.03551840665163169,0.045751569244581076,0.06659304743269436,0.11251416891604056,154.12473315831906,1879.305212172196,9.415890545777679e-16
