seed,method,t,total_mass,L1_err,L2_rel_err,peak_height,peak_height_err,peak_loc_err,local_mass_B,local_mass_B_err,global_nESS,local_nESS_B,max_w_over_mean_w,N_active,N_local_B,runtime_s
0,weighted,0.47200000000000003,43.53957833217712,9.217203566103525,0.21250858979850873,29.54257548221472,0.5411629014670183,0.1472621556370215,14.726215471980895,0.06218159254689226,0.20036910063717178,0.7394233372017814,24.088263380931775,20000,nan,89.47343134880066
0,poisson,0.47200000000000003,43.992245107282,7.0751817856985575,0.10386243610088722,29.732935757926988,0.7315231771792874,0.03471002295436212,15.302955332654518,0.6389214532205152,nan,nan,nan,21852,7589,89.47343134880066
0,minvar,0.47200000000000003,43.8875591862872,7.025890580117466,0.10713464753933451,29.62294495666724,0.6215323759195392,0.0776139708265322,15.042468749414027,0.3784348699800244,nan,nan,nan,21800,7452,89.47343134880066
0,weighted,0.526,47.7500926282353,10.339798592917802,0.21470147101773668,46.384562156913226,6.714025444256656,0.0776139708265322,19.36005419067124,0.13020345093740104,0.13882833966315608,0.6980175035497027,31.956767632661357,20000,nan,89.47343134880066
0,poisson,0.526,48.362882308815465,7.082010743728858,0.08966031593976999,40.85061915260909,1.1800824399525212,0.06942004590872423,20.11301488501792,0.8831641452840806,nan,nan,nan,24023,10001,89.47343134880066
0,minvar,0.526,47.83341313147633,6.82993322594223,0.08480201754834628,39.13461594469122,0.5359207679653508,0.04908738521234035,19.42518696418331,0.1953362244494734,nan,nan,nan,23760,9676,89.47343134880066
0,weighted,0.578,53.40230987027198,10.913437953839582,0.1938065305050823,54.48710527703505,1.0196441223474224,0.10119623705793127,25.201411036920536,0.1956931213181079,0.0996238578037278,0.6623529346766717,41.03301578443789,20000,nan,89.47343134880066
0,poisson,0.578,54.36219085813363,7.614826704513212,0.08244148775330196,55.017753539094734,1.5502923844071077,0.03471002295436212,26.26978617896963,1.2640682633672,nan,nan,nan,27003,13060,89.47343134880066
0,minvar,0.578,53.38780651656651,7.15358008058743,0.07186918692184092,51.33322867634994,2.1342324783376867,0.05488136508625548,25.205805219547443,0.20008730394501484,nan,nan,nan,26519,12557,89.47343134880066
0,weighted,0.63,61.12450734101292,16.021232298874413,0.2242475076095185,81.26959108651423,9.406378560747328,0.12514876753448512,33.19876875210068,0.6342926512803047,0.07367325379742078,0.6233255555462698,51.30862223215548,20000,nan,89.47343134880066
0,poisson,0.63,62.839737267925145,8.400031680583078,0.07785958265105714,74.57326575275026,2.710053226983362,0.03471002295436212,34.58357071309031,2.0190946122699316,nan,nan,nan,31214,17195,89.47343134880066
0,minvar,0.63,61.33789693980726,7.4698212462677,0.06333250253736564,68.94902131626735,2.914191209499549,0.05488136508625548,33.06056798375102,0.4960918829306422,nan,nan,nan,30468,16431,89.47343134880066
0,weighted,0.684,71.94966094403469,20.712716849074464,0.23378518359327943,83.49213782194147,13.948107537737755,0.15715631300267027,43.28699507090146,0.38410954042805656,0.05604006788849397,0.5922809617543195,62.830095478577206,20000,nan,89.47343134880066
0,poisson,0.684,74.22835755768784,8.634745996092988,0.06963026906173783,99.93355728668159,2.4933119270023667,0.024543692606170175,45.478855084271565,2.57596955379816,nan,nan,nan,36871,22638,89.47343134880066
0,minvar,0.684,72.41849903895059,7.7540955851543645,0.05275890914018602,98.2403357162249,0.800090356545681,0.05488136508625548,43.62775986133693,0.7248743308635284,nan,nan,nan,35972,21691,89.47343134880066
0,weighted,0.736,85.7898182331407,25.764700225723782,0.28391902199162106,119.49967853237378,10.852897142616214,0.19787757588595392,56.35504263705337,0.33486133706847454,0.044681815902869695,0.5556335400707402,75.28934780578444,20000,nan,89.47343134880066
0,poisson,0.736,88.76359504966001,9.395777646744937,0.06398818815730178,134.5131749021265,4.160599227136515,0.03471002295436212,59.130105936834305,3.1099246368494065,nan,nan,nan,44091,29423,89.47343134880066
0,minvar,0.736,86.30548909707026,8.274640755010488,0.046698740786248305,134.87994843029517,4.52737275530518,0.05488136508625548,56.76984439351584,0.7496630935309412,nan,nan,nan,42870,28176,89.47343134880066
0,weighted,0.788,104.06133190698128,36.465259895893226,0.2789183785231921,160.47525371125224,13.576950647546283,0.21952546034502293,73.2963442874761,0.06587464138746668,0.036783015574305945,0.5399547857471079,85.80830261041788,20000,nan,89.47343134880066
0,poisson,0.788,107.99560665088026,10.716158684717659,0.06195106683950887,182.74961430271927,8.697409943920746,0.03471002295436212,76.99328988094909,3.762820234860456,nan,nan,nan,53644,38247,89.47343134880066
0,minvar,0.788,104.68994737639018,9.182269081058008,0.044680289011894685,179.0937642649694,5.041559906170875,0.024543692606170175,73.86076988280405,0.6303002367154136,nan,nan,nan,52002,36709,89.47343134880066
0,weighted,0.842,129.33339973932084,50.73203663889773,0.23465249408537917,232.80870692719952,1.779589390302931,0.13217182965987537,97.09340888723919,0.27010122097213696,0.03092989858438484,0.510191917301675,97.80498110127094,20000,nan,89.47343134880066
0,poisson,0.842,134.83747943210813,11.926096849565424,0.05881937681869769,246.20504311310464,11.616746795602182,0.03471002295436212,101.62196898397129,4.79866131770423,nan,nan,nan,66977,50525,89.47343134880066
0,minvar,0.842,130.5876336778764,9.788706549110813,0.04154735765402042,242.3582131504104,7.769916832907938,0.024543692606170175,97.71820919832392,0.8949015320568634,nan,nan,nan,64866,48520,89.47343134880066
0,weighted,0.894,161.80374483346995,54.25299034675149,0.23947582174438217,351.8549710185397,39.614260207803454,0.10413006886308634,127.06201467507992,0.24515713052949195,0.02679723773224071,0.48097207893134775,107.55146039314863,20000,nan,89.47343134880066
0,poisson,0.894,168.7839025054648,13.273108880562246,0.054768272751712165,327.69513567907745,15.45442486834122,0.03471002295436212,132.86811946725666,6.051261922706232,nan,nan,nan,83839,66027,89.47343134880066
0,minvar,0.894,163.52142178468705,11.037364598005588,0.037832926559677925,319.50696459936586,7.266253788629626,0.024543692606170175,128.02595029284157,1.209092748291141,nan,nan,nan,81225,63617,89.47343134880066
0,weighted,0.9460000000000001,204.71807202783262,96.86366230853064,0.32246873667915926,528.9200204158482,113.84973996549684,0.12514876753448512,167.15451623151068,0.9189002126857133,0.023702257963625063,0.4548044947288897,115.25878345202982,20000,nan,89.47343134880066
0,poisson,0.9460000000000001,214.28402751322974,16.851413377353946,0.05475233331510446,435.90447452928953,20.834194078938197,0.03471002295436212,174.5323292133937,8.296713194568724,nan,nan,nan,106440,86746,89.47343134880066
0,minvar,0.9460000000000001,207.5237328459108,11.948903195372415,0.03298763272664441,424.4351880658493,9.364907615497941,0.03471002295436212,168.24507168709255,2.0094556682675773,nan,nan,nan,103082,83626,89.47343134880066
0,weighted,1.0,263.8973468560541,100.33425368782302,0.2866029883829151,732.5328930027108,175.3474986656404,0.14929345373996986,220.03464223042565,0.31897981713899526,0.021233773744429744,0.42572693460149763,124.63962234872888,20000,nan,89.47343134880066
0,poisson,1.0,276.423174386805,19.689544553891754,0.051020286543353,583.8012488120077,26.615854474937237,0.024543692606170175,231.1777997652151,10.824177717650457,nan,nan,nan,137306,114831,89.47343134880066
0,minvar,1.0,267.58124044432003,14.43913594428364,0.03035168173735433,566.4678712946596,9.28247695758921,0.03471002295436212,222.99228616679517,2.6386641192305262,nan,nan,nan,132914,110884,89.47343134880066
1,weighted,0.0,40.26381576723596,7.103979012606295,0.22083963085851488,1.905969859303114,0.40627096502541504,0.7857815650133511,1.4896029744236055,0.01070404503433342,1.0,1.0,1.0,20000,nan,83.36831831932068
1,poisson,0.0,40.263815767235954,7.103979012606295,0.22083963085851488,1.9059698593031136,0.4062709650254146,0.7857815650133511,1.4896029744236055,0.01070404503433342,nan,nan,nan,20000,758,83.36831831932068
1,minvar,0.0,40.263815767235954,7.103979012606295,0.22083963085851488,1.9059698593031136,0.4062709650254146,0.7857815650133511,1.4896029744236055,0.01070404503433342,nan,nan,nan,20000,758,83.36831831932068
1,weighted,0.052000000000000005,39.10007222127142,6.918977396275212,0.2207229365392254,2.61682834745702,0.48288854599107767,0.0776139708265322,1.9208299697919105,0.02629211899466477,0.9947238782620972,0.9961936109514811,1.4786160759314801,20000,nan,83.36831831932068
1,poisson,0.052000000000000005,39.110257445504644,7.207851888359322,0.22872787333459152,2.6990324381696,0.5650926367036577,0.05488136508625548,1.9223839090261106,0.02784605822886488,nan,nan,nan,19427,958,83.36831831932068
1,minvar,0.052000000000000005,39.120323399446455,6.957411098269293,0.22082713509175292,2.7372547585538447,0.6033149570879024,0.05488136508625548,1.9102684744101854,0.015730623612939754,nan,nan,nan,19432,948,83.36831831932068
1,weighted,0.10400000000000001,38.16891275363889,6.7600999732474385,0.21837238304573087,3.2459064308901517,0.23334049044131522,0.12271846303085124,2.4495095366507145,0.02115515429522352,0.9730146983915756,0.9842485988176516,2.1740130075171193,20000,nan,83.36831831932068
1,poisson,0.10400000000000001,38.22847988020219,6.8452080382859934,0.22135800750072007,3.7395736804975916,0.7270077400487551,0.05488136508625548,2.4440239075503167,0.015669525194825784,nan,nan,nan,18989,1223,83.36831831932068
1,minvar,0.10400000000000001,38.274783268334495,6.849439466447144,0.2206611835949813,3.7426146838238283,0.7300487433749918,0.05488136508625548,2.4870203376037305,0.05866595524823959,nan,nan,nan,19012,1237,83.36831831932068
1,weighted,0.156,37.50045417859128,6.7141148245931355,0.21443282604887468,4.600525803495611,0.3785809314351072,0.1472621556370215,3.1326858995386564,0.016940816284030547,0.9240781344798762,0.9645303312027409,3.172413458001758,20000,nan,83.36831831932068
1,poisson,0.156,37.64062817000053,6.842158347789006,0.21968842932993507,5.200419111030249,0.9784742389697456,0.08849354218077296,3.1449312571818098,0.029186173927183923,nan,nan,nan,18697,1584,83.36831831932068
1,minvar,0.156,37.678878794979404,6.78671171077078,0.21690986156628816,5.25929166743457,1.0373467953740665,0.13217182965987537,3.235966980931743,0.120221897677117,nan,nan,nan,18716,1612,83.36831831932068
1,weighted,0.21,37.139487825321,6.372776460551132,0.19842042545682168,6.602762033389802,0.6511195434815304,0.05488136508625548,4.062117746307488,0.02012905650632657,0.8335065473192971,0.9356711896440933,4.6619044472381805,20000,nan,83.36831831932068
1,poisson,0.21,37.28630659124886,7.170584267632777,0.2230340849851935,7.557634735312187,1.6059922454039155,0.05488136508625548,4.0970366822265545,0.05504799242539349,nan,nan,nan,18521,2057,83.36831831932068
1,minvar,0.21,37.51379715033374,7.025614057656615,0.21895336266803525,7.277024153894729,1.325381663986457,0.14311309090844918,4.238744317479154,0.1967556276779927,nan,nan,nan,18634,2111,83.36831831932068
1,weighted,0.262,37.17613074287953,6.146648229631719,0.17702072180522352,8.299520339938672,0.06708325144636795,0.05488136508625548,5.243136748988182,0.04151493813478524,0.7072906227721147,0.8993874202431903,6.694315771686001,20000,nan,83.36831831932068
1,poisson,0.262,37.338649551746265,7.032757644128109,0.20002844992861316,9.79337411935692,1.5609370308646167,0.024543692606170175,5.247407035989628,0.045785225136230956,nan,nan,nan,18547,2600,83.36831831932068
1,minvar,0.262,37.38293974909023,7.2532581928394215,0.20729352495939005,9.176323559635652,0.9438864711433474,0.15715631300267027,5.383141202508623,0.18151939165522624,nan,nan,nan,18569,2692,83.36831831932068
1,weighted,0.314,37.67431456338388,6.543826766771025,0.19068749093641135,11.441325334214174,0.11693499761103787,0.12271846303085132,6.720452300299687,0.015035713612331136,0.5589005070048975,0.86344418096852,9.4341634861724,20000,nan,83.36831831932068
1,poisson,0.314,38.01709484742419,7.07295462476587,0.1814744137453753,12.886620997497998,1.562230660894862,0.04908738521234035,6.848885328047039,0.14346874135968335,nan,nan,nan,18884,3408,83.36831831932068
1,minvar,0.314,38.103662051323745,7.227035999694054,0.18289276184782605,12.389357043323344,1.0649667067202078,0.12271846303085124,6.926465637334486,0.22104905064712987,nan,nan,nan,18927,3454,83.36831831932068
1,weighted,0.368,38.80208911718788,6.936912481065854,0.19906623486045757,16.39945620114985,0.7125561110988681,0.1472621556370215,8.701480969702844,0.04374098975992524,0.4092730129894174,0.8249876836867396,13.321773330213828,20000,nan,83.36831831932068
1,poisson,0.368,39.047848531065426,6.934415851620309,0.15148675454625765,16.548623195173086,0.8617231051221044,0.05488136508625548,8.681321199585547,0.06390075987722277,nan,nan,nan,19396,4321,83.36831831932068
1,minvar,0.368,39.363919484838235,7.020391499596355,0.15266089041688183,16.031384017586422,0.34448392753544077,0.14311309090844895,8.95094838655708,0.20572642709431044,nan,nan,nan,19553,4469,83.36831831932068
1,weighted,0.42,40.611151295782314,7.510519047799075,0.1733386911187572,21.515219567427046,0.14334911531728523,0.1227184630308515,11.158715795776816,0.15572339499870047,0.29070249543362187,0.7814022033715492,18.254758576898368,20000,nan,83.36831831932068
1,poisson,0.42,40.9201159642419,7.092137893580943,0.1279359792581279,22.17997872259707,0.8081082704873097,0.06942004590872423,11.2584500877488,0.055989103026716336,nan,nan,nan,20326,5619,83.36831831932068
1,minvar,0.42,41.08922399046429,6.895442004493698,0.12678330831646195,22.761915786325304,1.390045334215543,0.0776139708265322,11.539344370098059,0.22490517932254228,nan,nan,nan,20410,5741,83.36831831932068
1,weighted,0.47200000000000003,43.34610733067603,8.708504208476123,0.18147446267911163,32.19700245978738,3.1955898790396766,0.12271846303085132,14.437407343862406,0.2266265355715973,0.20271130346176255,0.7328586257969324,24.527842192168162,20000,nan,83.36831831932068
1,poisson,0.47200000000000003,43.88353280471047,7.181088322259573,0.11234739196132039,30.93268046399965,1.931267883251948,0.024543692606170175,14.79116528866478,0.1271314092307776,nan,nan,nan,21798,7379,83.36831831932068
1,minvar,0.47200000000000003,44.18953780454146,6.965294092546879,0.10612985386442252,29.832096634713757,0.8306840539660563,0.04908738521234035,15.008558425981258,0.3445245465472553,nan,nan,nan,21950,7450,83.36831831932068
1,weighted,0.526,47.43747178027892,10.551650599299997,0.19858127567446082,38.87332092777772,0.7972157848788513,0.10119623705793127,18.71863249869884,0.5112182410349959,0.14018589226939715,0.6981356841909063,32.48360212155648,20000,nan,83.36831831932068
1,poisson,0.526,48.29040744043444,7.224378234044435,0.09868761033178977,43.86119902961744,4.190662316960868,0.024543692606170175,19.560946531764788,0.3310957920309505,nan,nan,nan,23987,9726,83.36831831932068
1,minvar,0.526,48.682979644165,7.334753924497275,0.09497411705235827,43.013525185970686,3.342988473314115,0.04908738521234035,19.85948353026152,0.6296327905276833,nan,nan,nan,24182,9856,83.36831831932068
1,weighted,0.578,52.89130959010186,13.189074267326207,0.21573554601028308,52.111754964763044,1.3557061899245824,0.2023924741158621,24.222015456623954,0.7837024589784747,0.10064301788821328,0.6506865033324918,41.04817691698078,20000,nan,83.36831831932068
1,poisson,0.578,54.126647535895295,7.671408949368244,0.09257310782938749,59.3759820119135,5.908520857225874,0.024543692606170175,25.559212528245784,0.5534946126433553,nan,nan,nan,26886,12692,83.36831831932068
1,minvar,0.578,54.64001118692755,7.34767340802212,0.07950058496817698,57.008313044980255,3.540851890292629,0.04908738521234035,25.892696544416225,0.8869786288137966,nan,nan,nan,27141,12870,83.36831831932068
1,weighted,0.63,60.32574560337737,15.490050758466376,0.19504467883300505,68.98128860695049,2.881923918816412,0.1472621556370215,31.467502046226645,1.0969740545937334,0.0743702432202489,0.6161379830413417,49.85263229244597,20000,nan,83.36831831932068
1,poisson,0.63,62.257925130088594,8.443992782624653,0.0903364639641338,80.18606613072475,8.322853604957857,0.03471002295436212,33.56354076917294,0.9990646683525597,nan,nan,nan,30925,16726,83.36831831932068
1,minvar,0.63,62.15927878145886,7.759820762107074,0.06606222800378368,75.90988312905601,4.046670603289115,0.03471002295436212,33.279509094175125,0.7150329933547468,nan,nan,nan,30876,16548,83.36831831932068
1,weighted,0.684,70.77643286777491,18.550840088858607,0.18444178301033948,103.89973733185025,6.459491972171023,0.07363107781851097,41.09860945027405,1.804276080199358,0.05616540521259029,0.5811567057394946,61.51503730288326,20000,nan,83.36831831932068
1,poisson,0.684,73.46938463047545,9.033581426533186,0.07969363249834537,105.08447632490909,7.644230965229866,0.024543692606170175,44.44053857119511,1.5376530407217075,nan,nan,nan,36494,22095,83.36831831932068
1,minvar,0.684,73.25196002533237,8.008598781516115,0.057782643074015864,102.89832151078109,5.458076151101864,0.024543692606170175,43.909204477526885,1.0063189470534795,nan,nan,nan,36386,21839,83.36831831932068
1,weighted,0.736,84.31981051152731,26.603618953130518,0.2406890570089189,169.0737665595902,38.72119088460022,0.07363107781851097,53.558510202882495,2.4616710971024034,0.04420762237777136,0.5413862360506051,72.8946188025262,20000,nan,83.36831831932068
1,poisson,0.736,88.03481998427306,9.832486434414646,0.07624932185260418,137.40251356506582,7.0499378900758245,0.04908738521234035,58.258831145301045,2.2386498453161465,nan,nan,nan,43729,29005,83.36831831932068
1,minvar,0.736,87.83148771464853,8.854044632258585,0.05693656319239349,132.00070808307248,1.648132408082489,0.024543692606170175,57.72611068574164,1.7059293857567397,nan,nan,nan,43628,28695,83.36831831932068
1,weighted,0.788,102.37601688221326,31.130537610745833,0.2292030208280725,220.98912992535662,46.9369255665581,0.04908738521234035,70.42621243667789,2.80425720941075,0.035801643888145156,0.5122085742799127,84.02211138688583,20000,nan,83.36831831932068
1,poisson,0.788,107.17422480922866,10.490479884023483,0.07187361069308855,185.36688349718628,11.31467913838776,0.04908738521234035,76.26136720863533,3.0308975625466985,nan,nan,nan,53236,37933,83.36831831932068
1,minvar,0.788,106.42330464516972,9.290290726594325,0.04830720008518861,176.3406388857489,2.2884345269503683,0.0,74.97588887107317,1.7454192249845306,nan,nan,nan,52863,37265,83.36831831932068
1,weighted,0.842,127.47247037052801,54.34756461347473,0.2938693905855264,352.1763167708257,117.58802045332322,0.04908738521234035,94.32838266236342,2.4949250039036315,0.029631986054878722,0.47214500631378,94.11419117516748,20000,nan,83.36831831932068
1,poisson,0.842,133.95570186680567,12.024761307229044,0.06829222730641128,249.70993431782648,15.121638000324026,0.04908738521234035,100.83626036632761,4.012952700060552,nan,nan,nan,66539,50150,83.36831831932068
1,minvar,0.842,132.4619143018412,9.691702580485106,0.040439771862507974,235.3730688034723,0.784772485969853,0.0,98.89577464808535,2.0724669818182946,nan,nan,nan,65797,49209,83.36831831932068
1,weighted,0.894,159.77399771442134,83.72680191695075,0.38427359507350006,525.2714679075099,213.03075709677364,0.05488136508625548,124.31840886638452,2.4984486781659143,0.025295486294848714,0.44837704423695407,106.93025150519387,20000,nan,83.36831831932068
1,poisson,0.894,168.18397165053295,13.909325858257013,0.07163170975828169,340.22536434645895,27.984653535722714,0.04908738521234035,132.47415927366498,5.65730172911455,nan,nan,nan,83541,65819,83.36831831932068
1,minvar,0.894,165.68560188217594,11.25866199306021,0.038198194714953004,315.1543317324372,2.9136209217009537,0.0,129.27614658287294,2.4592890383225097,nan,nan,nan,82300,64243,83.36831831932068
1,weighted,0.9460000000000001,202.96139974614678,82.72987651096771,0.3012792091759634,562.1034287182765,147.03314826792518,0.0776139708265322,163.3646618400933,2.8709541787316653,0.022032532879925515,0.41677836821812303,119.03288127166054,20000,nan,83.36831831932068
1,poisson,0.9460000000000001,213.31165636245098,15.136754430186759,0.06602689532705545,446.01580054299825,30.945520092646916,0.024543692606170175,173.96662352943105,7.7310075106060765,nan,nan,nan,105957,86383,83.36831831932068
1,minvar,0.9460000000000001,209.63556998290233,12.198918266753152,0.035211881433512865,416.464654469057,1.394374018705662,0.0,169.49296465256452,3.2573486337395536,nan,nan,nan,104131,84246,83.36831831932068
1,weighted,1.0,263.3185036377847,128.0894987987005,0.35013326295173447,866.372852778029,309.1874584409586,0.03471002295436212,219.50133961398453,0.8522824335801147,0.01944717217696148,0.397563354434462,133.68673006462365,20000,nan,83.36831831932068
1,poisson,1.0,275.4185921834125,18.80831026140088,0.0661550550137865,598.0600222591218,40.87462792205133,0.024543692606170175,231.132594275642,10.77897222807735,nan,nan,nan,136807,114881,83.36831831932068
1,minvar,1.0,270.6513563965717,14.710601742584227,0.034692865615644025,568.5851875241926,11.399793187122214,0.0,225.25596318566008,4.902341138095437,nan,nan,nan,134439,111891,83.36831831932068
2,weighted,0.0,40.263815767235954,7.168794050790771,0.2241674198144159,2.2624329935624194,0.7627340992847205,0.17698708436154653,1.5124637380070114,0.03356480861773936,1.0,1.0,1.0,20000,nan,86.04856991767883
2,poisson,0.0,40.263815767235954,7.168794050790771,0.2241674198144159,2.26243299356242,0.7627340992847209,0.17698708436154653,1.5124637380070114,0.03356480861773936,nan,nan,nan,20000,747,86.04856991767883
2,minvar,0.0,40.263815767235954,7.168794050790771,0.2241674198144159,2.26243299356242,0.7627340992847209,0.17698708436154653,1.5124637380070114,0.03356480861773936,nan,nan,nan,20000,747,86.04856991767883
2,weighted,0.052000000000000005,39.11162533736575,6.990000010465363,0.22438912063108593,3.4209916422115216,1.2870518407455793,0.20826013772617333,1.896041638518802,0.0015037877215562379,0.9946719012647641,0.9960954403306751,1.4803793434815418,20000,nan,86.04856991767883
2,poisson,0.052000000000000005,39.212930175711094,7.248446245256354,0.23084384473097563,3.2285895968625464,1.0946497953966041,0.1916923672228938,1.8841676847536366,0.010370166043609075,nan,nan,nan,19478,943,86.04856991767883
2,minvar,0.052000000000000005,39.08005958367921,6.99263658856566,0.22335019407869883,2.8089369442597696,0.6749971427938273,0.38806985413266026,1.9121743651284042,0.017636514331158537,nan,nan,nan,19412,961,86.04856991767883
2,weighted,0.10400000000000001,38.18926083616207,6.735323457689408,0.22068131353982393,4.242504537579585,1.2299385971307482,0.25269278136720646,2.4398211379431785,0.011466755587687505,0.9728781675241727,0.9837937464189671,2.1754111609665157,20000,nan,86.04856991767883
2,poisson,0.10400000000000001,38.35933728144569,6.909457886581903,0.22136621290995104,3.363295318677839,0.35072937822900263,0.1963495408493623,2.420087896962275,0.008266485393215728,nan,nan,nan,19054,1205,86.04856991767883
2,minvar,0.10400000000000001,38.20029520916511,6.914329228740349,0.220354697510289,3.3570271124826805,0.34446117203384397,0.34185408037459264,2.4507895279040386,0.02243514554854764,nan,nan,nan,18975,1218,86.04856991767883
2,weighted,0.156,37.53286123955212,6.547215638707994,0.20822964490207202,5.01039285830232,0.7884479862418168,0.2417273384091655,3.118929477052912,0.003184393798286056,0.9237945286618304,0.9639815823189601,3.1629273093915855,20000,nan,86.04856991767883
2,poisson,0.156,37.483599288508316,6.913132571777343,0.21694593333473078,4.215832521685283,0.006112350375220288,0.2417273384091655,3.1004513631824784,0.015293720072147465,nan,nan,nan,18619,1540,86.04856991767883
2,minvar,0.156,37.52990267664063,6.796464647772307,0.21501121413281438,4.0779788514344455,0.143966020626058,0.17180584824319167,3.0791418010803606,0.03660328217426523,nan,nan,nan,18642,1550,86.04856991767883
2,weighted,0.21,37.19145755587271,6.492194279661295,0.20094012926268867,6.2043512337585005,0.2527087438502287,0.2222525892609275,4.100790742491498,0.05880205269033745,0.8329391630487041,0.9346393524368994,4.615024612217416,20000,nan,86.04856991767883
2,poisson,0.21,37.21785810444456,6.945706993215962,0.20895402554034417,5.427763431143314,0.5238790587649582,0.05488136508625548,4.05214686540834,0.010158175607179132,nan,nan,nan,18487,2011,86.04856991767883
2,minvar,0.21,37.08297432162431,6.891448166157274,0.20676401951134032,5.271342657615248,0.6802998322930236,0.2262816651287173,3.907845526218773,0.13414316358238798,nan,nan,nan,18420,1965,86.04856991767883
2,weighted,0.262,37.258448277734125,6.476207419903563,0.19128228567416966,8.712200336667513,0.47976324817520855,0.15715631300267027,5.26956148607937,0.06793967522597288,0.7062183646292538,0.9044380525087402,6.610483192733597,20000,nan,86.04856991767883
2,poisson,0.262,37.14538323606353,6.80416191603975,0.19223550403213113,7.816047082273965,0.41639000621833944,0.08849354218077334,5.162835016362576,0.03878679449082156,nan,nan,nan,18451,2572,86.04856991767883
2,minvar,0.262,37.04875007822216,6.851836702118015,0.19243309298023092,6.8847534742830145,1.3476836142092896,0.17180584824319167,4.950338771238263,0.2512830396151342,nan,nan,nan,18403,2460,86.04856991767883
2,weighted,0.314,37.79178709872859,6.48990501441492,0.1859690857126638,12.759375264683573,1.4349849280804374,0.1472621556370215,6.653376511107407,0.052040075579949274,0.5572114587768672,0.8680203042264749,9.357544456295836,20000,nan,86.04856991767883
2,poisson,0.314,37.60237754502165,6.872864883044998,0.18038906139702784,10.723782603179279,0.6006077334238569,0.07761397082653178,6.579822438232475,0.12559414845488082,nan,nan,nan,18678,3277,86.04856991767883
2,minvar,0.314,37.51782353191046,6.851025350643843,0.17297874936056212,10.026418348824178,1.2979719877789577,0.1472621556370215,6.417874321706184,0.2875422649811723,nan,nan,nan,18636,3199,86.04856991767883
2,weighted,0.368,38.951287240327986,6.650162374896183,0.16252432188319907,15.64244834012573,0.04445174992525125,0.12514876753448512,8.692787853991062,0.05243410547170768,0.40780277827778855,0.827516860040292,13.210806765970485,20000,nan,86.04856991767883
2,poisson,0.368,38.657289518123235,6.992931198330853,0.16506725152489599,14.047317814185577,1.6395822758654042,0.03471002295436212,8.47887420030176,0.2663477591610093,nan,nan,nan,19202,4204,86.04856991767883
2,minvar,0.368,38.5908542221073,6.908550477012878,0.14778247187819318,14.217563126515946,1.469336963535035,0.10119623705793127,8.400075256437637,0.34514670302513295,nan,nan,nan,19169,4167,86.04856991767883
2,weighted,0.42,40.812158739010854,7.149487992255405,0.1628741233221647,20.963692756834842,0.40817769527491876,0.12514876753448512,11.292006949902277,0.022432240873239806,0.28953280933862136,0.7912144804540004,18.014279602072147,20000,nan,86.04856991767883
2,poisson,0.42,40.29401362906138,7.295721556082855,0.14904755443081358,18.886303622487667,2.485566829622094,0.05488136508625548,10.79334089768683,0.521098293088686,nan,nan,nan,20015,5364,86.04856991767883
2,minvar,0.42,40.35038297113552,7.067701110494742,0.12707062397262467,20.399957852357062,0.9719125997526987,0.08849354218077334,10.884058505806545,0.43038068496897175,nan,nan,nan,20043,5414,86.04856991767883
2,weighted,0.47200000000000003,43.59290316045529,8.519544970062046,0.19837839967068469,30.254493093323255,1.2530805125755542,0.10976273017251137,14.43108144566819,0.23295243376581354,0.20222784310831055,0.7547077299916733,24.001674685368194,20000,nan,86.04856991767883
2,poisson,0.47200000000000003,42.971557377582585,7.309465853598107,0.12413837081844978,28.417560774102128,0.5838518066455727,0.024543692606170175,14.07870091910753,0.5853329603264736,nan,nan,nan,21345,6988,86.04856991767883
2,minvar,0.47200000000000003,42.8487527394925,7.03048337567852,0.1012659077808252,28.157156503716912,0.8442560770307885,0.024543692606170175,14.074067660364587,0.5899662190694155,nan,nan,nan,21284,7006,86.04856991767883
2,weighted,0.526,47.71697587677316,9.476974347265054,0.18456313766206142,37.96682097939602,1.7037157332605517,0.08849354218077296,18.854741335451113,0.37510940428272477,0.1402394003133662,0.7076764387010003,31.842753577905345,20000,nan,86.04856991767883
2,poisson,0.526,46.94760918459713,7.791192915102879,0.11195368509618948,39.840493002904495,0.16995629024792436,0.024543692606170175,18.401067494823987,0.8287832449098502,nan,nan,nan,23320,9134,86.04856991767883
2,minvar,0.526,46.62952504003596,7.303105287603779,0.0932031126033437,39.512173040870664,0.1583636717859065,0.024543692606170175,18.336923417103232,0.8929273226306051,nan,nan,nan,23162,9117,86.04856991767883
2,weighted,0.578,53.227873602557935,10.476882342874276,0.16460888264232848,54.137688330466915,0.6702271757792886,0.07363107781851097,24.500156661170294,0.5055612544321342,0.10070481474297324,0.6691497184296337,40.00523511321122,20000,nan,86.04856991767883
2,poisson,0.578,52.28860434612098,8.005827128305416,0.09887130093253212,50.25776531091174,3.209695843775883,0.024543692606170175,23.88194935312973,1.1237685624726979,nan,nan,nan,25973,11841,86.04856991767883
2,minvar,0.578,51.90005852396715,7.490578249723079,0.08245921686007576,49.94413363590293,3.523327518784697,0.024543692606170175,23.81814265975626,1.1875752558461699,nan,nan,nan,25780,11835,86.04856991767883
