N,t,S_L2,peak,umin,mass_u,mass_v
160,0.0001298245614035088,1545.1031942804934,232504.9625040884,-7.275957614183426e-12,31.415926530162576,31.41563799776821
160,0.00013032581453634087,1546.132902458611,232792.75403849038,-7.275957614183426e-12,31.415926530162565,31.41563799791283
160,0.00013082706766917294,1547.1354277522116,233071.95311303553,-3.637978807091713e-12,31.415926530162565,31.41563799805746
160,0.00013132832080200502,1548.113033500957,233343.23216291654,-1.8189894035458565e-12,31.415926530162565,31.41563799820209
160,0.0001318295739348371,1549.067590133502,233607.15861473134,-7.275957614183426e-12,31.415926530162565,31.415637998346707
160,0.00013233082706766918,1550.0006609737586,233864.21759195311,-1.8189894035458565e-12,31.415926530162565,31.415637998491334
160,0.00013283208020050126,1550.9135682220922,234114.82876071217,-7.275957614183426e-12,31.415926530162558,31.41563799863596
160,0.00013333333333333334,1551.8074425249372,234359.35901836416,-7.275957614183426e-12,31.415926530162558,31.415637998780586
160,0.00013383458646616545,1552.6832595335152,234598.13222398766,-7.275957614183426e-12,31.415926530162565,31.41563799892521
160,0.00013433583959899752,1553.5418693570107,234831.436797918,-1.8189894035458565e-12,31.415926530162558,31.415637999069837
160,0.0001348370927318296,1554.3840190581006,235059.53150490933,-7.275957614183426e-12,31.41592653016255,31.415637999214464
160,0.00013533834586466168,1555.2103711160232,235282.64987115347,-1.4551915228366852e-11,31.41592653016255,31.415637999359085
160,0.00013583959899749376,1556.021518726039,235501.00385203134,-7.275957614183426e-12,31.41592653016255,31.415637999503712
160,0.00013634085213032584,1556.8179983134298,235714.78700958108,-1.4551915228366852e-11,31.415926530162547,31.41563799964834
160,0.00013684210526315792,1557.6002997785567,235924.17727906813,-1.4551915228366852e-11,31.415926530162547,31.415637999792967
160,0.00013734335839599,1558.3688747291988,236129.33929299854,-7.275957614183426e-12,31.415926530162547,31.415637999937587
160,0.00013784461152882208,1559.1241429980391,236330.42629543185,-7.275957614183426e-12,31.415926530162547,31.415638000082215
160,0.00013834586466165416,1559.8664977391247,236527.5816865638,-7.275957614183426e-12,31.41592653016254,31.41563800022684
160,0.00013884711779448624,1560.5963093786527,236720.94025178757,-3.637978807091713e-12,31.415926530162547,31.415638000371462
160,0.00013934837092731831,1561.3139286421488,236910.62913603598,-7.275957614183426e-12,31.41592653016254,31.41563800051609
160,0.0001398496240601504,1562.0196885743208,237096.7686208199,-3.637978807091713e-12,31.41592653016254,31.415638000660717
160,0.00014035087719298247,1562.7139061771168,237279.47275254218,-1.4551915228366852e-11,31.415926530162533,31.415638000805334
160,0.00014085213032581455,1563.3968833635272,237458.84986050488,-7.275957614183426e-12,31.415926530162533,31.415638000949965
