seed,method,m,amplitude,cx,cy,M_ref,M_method,E_m,local_eff
0,poisson_branch,8,0.9043291419087276,-2.356194490192345,0.7853981633974483,32.57757740317082,26.24130418161639,0.1944979868557603,13294.0
0,poisson_branch,9,0.8232233047033631,-0.7853981633974483,0.7853981633974483,17.336913934687896,16.679631437841017,0.03791231238287342,8450.0
0,poisson_branch,10,0.7690301168721784,0.7853981633974483,0.7853981633974483,11.425663551126782,14.038525300109503,0.22868358912293066,7112.0
0,poisson_branch,11,0.75,2.356194490192345,0.7853981633974483,9.878529006862887,9.555750981134718,0.032674705465148356,4841.0
0,poisson_branch,12,0.7690301168721784,-2.356194490192345,2.356194490192345,11.425663551126913,13.351600833793684,0.1685624011287131,6764.0
0,poisson_branch,13,0.823223304703363,-0.7853981633974483,2.356194490192345,17.336913934685423,14.312900302459788,0.17442629314641667,7251.0
0,poisson_branch,14,0.9043291419087274,0.7853981633974483,2.356194490192345,32.57757740316995,37.02680787112684,0.1365733987182228,18758.0
0,poisson_branch,15,0.9999999999999999,2.356194490192345,2.356194490192345,69.19726433937966,81.23473990448629,0.17395883609023244,41154.0
1,weighted,0,1.0956708580912724,-2.356194490192345,-2.356194490192345,148.2825587440157,158.23912580267478,0.0671459080757258,15.699157456467008
1,weighted,1,1.176776695296637,-0.7853981633974483,-2.356194490192345,284.67508004620794,337.7589757417484,0.1864718741342725,17.967828068044927
1,weighted,2,1.2309698831278217,0.7853981633974483,-2.356194490192345,441.41018128244633,556.2473502935102,0.26015976495472515,14.096743913140411
1,weighted,3,1.25,2.356194490192345,-2.356194490192345,515.1724650036236,415.5243487491316,0.19342671245791665,10.41533203740634
1,weighted,4,1.2309698831278217,-2.356194490192345,-0.7853981633974483,441.4101812824476,294.18328446339615,0.33353760982881486,11.686478927679113
1,weighted,5,1.176776695296637,-0.7853981633974483,-0.7853981633974483,284.6750800462278,284.12418964661236,0.001935154982747186,13.632204471708583
1,weighted,6,1.0956708580912724,0.7853981633974483,-0.7853981633974483,148.2825587440179,133.2254986698086,0.10154302840297297,13.084195887035097
1,weighted,7,1.0,2.356194490192345,-0.7853981633974483,69.19726433937538,42.67448018052572,0.38329238029945323,14.931262446345562
1,weighted,8,0.9043291419087276,-2.356194490192345,0.7853981633974483,32.57757740317082,20.915480205031095,0.3579792645049364,16.184496124931005
1,weighted,9,0.8232233047033631,-0.7853981633974483,0.7853981633974483,17.336913934687896,10.570908345628077,0.3902658578423417,23.77964659194005
1,weighted,10,0.7690301168721784,0.7853981633974483,0.7853981633974483,11.425663551126782,9.97078223839317,0.12733451376573518,17.906272613342704
1,weighted,11,0.75,2.356194490192345,0.7853981633974483,9.878529006862887,6.978863008294622,0.2935321642072202,24.57220541302627
1,weighted,12,0.7690301168721784,-2.356194490192345,2.356194490192345,11.425663551126913,15.311543841606532,0.3401010604846976,27.508711023401855
