seed,method,t,Nact,total_mass,global_nESS,max_mean_weight,global_rel_L2,min_local_eff,median_local_eff,max_local_eff,mean_Em,median_Em,max_Em,num_Em_gt_20pct,n_resamples
0,minvar_branch,0.8,1377930,2719.924798478612,1.0,1.0,0.27183227550907885,4959.0,29948.5,326624.0,0.17649255775018285,0.17170913647398955,0.34638385548580547,6,0
0,poisson_branch,0.0,20000,39.47841760435744,1.0,1.0,0.9043376638669864,40.0,54.0,66.0,0.9963610869907921,0.9985451742080818,0.9998166540793105,16,0
0,poisson_branch,0.042,20114,39.703444584702275,1.0,1.0,0.9149506129121299,51.0,79.0,108.0,0.9950899970341075,0.9980887582733624,0.9997585200068967,16,0
0,poisson_branch,0.084,20364,40.19692480475674,1.0,1.0,0.8972408602260028,74.0,103.0,168.0,0.9939578532587101,0.9973328193814832,0.9996377800103452,16,0
0,poisson_branch,0.126,20958,41.36943380760616,1.0,1.0,0.8521250638350663,96.0,145.0,257.0,0.9919531839421225,0.9962488315365245,0.9993873563137937,16,0
0,poisson_branch,0.168,21943,43.31374587462076,1.0,1.0,0.7911498356571156,148.0,194.5,390.0,0.9891834932352921,0.9947084277568464,0.9991682355793111,16,0
0,poisson_branch,0.21,23474,46.33581874223432,1.0,1.0,0.6971984213134665,189.0,274.0,614.0,0.9858752447725083,0.9926508044618132,0.9987836563310357,16,0
0,poisson_branch,0.252,25849,51.023880832751765,1.0,1.0,0.5975334383311648,240.0,392.5,931.0,0.981122208901887,0.9892685972397053,0.9981799563482778,16,0
0,poisson_branch,0.294,29409,58.05103916632739,1.0,1.0,0.5058911981739996,306.0,570.0,1415.0,0.9752259711397038,0.9845475795403331,0.9970664652689686,16,0
0,poisson_branch,0.336,34723,68.54045472380515,1.0,1.0,0.4502011245185738,382.0,802.0,2164.0,0.9673658028233891,0.9777670035239026,0.9955773386448322,16,0
0,poisson_branch,0.378,42398,83.69029747947732,1.0,1.0,0.39311374616980316,469.0,1065.0,3243.0,0.9572304743121272,0.9688574582420337,0.9931938416758692,16,0
0,poisson_branch,0.421,54214,107.0141466001317,1.0,1.0,0.364511794155823,596.0,1510.0,4954.0,0.9425657837409407,0.9554874318397473,0.9895805854827695,16,0
0,poisson_branch,0.463,71396,140.93005516403517,1.0,1.0,0.3483418908698685,770.0,2100.0,7573.0,0.9224305049639312,0.9378340800404829,0.9842546100793269,16,0
0,poisson_branch,0.505,96870,191.21371566670524,1.0,1.0,0.33633980767042304,959.0,2880.5,11573.0,0.8960566594778515,0.9129487008697453,0.9755926332896807,16,0
0,poisson_branch,0.547,135906,268.26769114689006,1.0,1.0,0.323662132644589,1191.0,4024.5,17597.0,0.8585806282123332,0.8761584221324177,0.961671758872454,16,0
0,poisson_branch,0.589,194162,383.26042594486245,1.0,1.0,0.31731467277687847,1508.0,5584.5,26932.0,0.8073111756132665,0.8195422565480295,0.9405064846621314,16,0
0,poisson_branch,0.631,283063,558.7439661171114,1.0,1.0,0.3178207644211852,1901.0,7983.0,42664.0,0.7338462416813201,0.7271003636315215,0.9075399937518213,16,0
0,poisson_branch,0.673,417782,824.6686131791829,1.0,1.0,0.31557455928380934,2375.0,11232.5,67901.0,0.633178884970719,0.6256270143974074,0.8555278863484276,16,0
0,poisson_branch,0.715,622535,1228.8348351664329,1.0,1.0,0.30894666321688957,3009.0,15929.5,107601.0,0.48746313005929415,0.4542525094539658,0.7732950049933415,16,0
0,poisson_branch,0.757,934907,1845.4324483618498,1.0,1.0,0.30898745937093197,3785.0,22496.0,170513.0,0.2880611960230597,0.25084044350873846,0.6455878634555446,10,0
0,poisson_branch,0.8,1425791,2814.3986257267197,1.0,1.0,0.30350481422743597,4841.0,32166.0,273603.0,0.20235706777871165,0.171551031238605,0.6077942480404879,5,0
1,weighted,0.0,20000,39.47841760435744,1.0,1.0,0.9065848725553215,46.0,55.5,69.0,0.9965180169228233,0.998445333222362,0.9997898229689658,16,0
1,weighted,0.042,20000,39.58834684146231,0.9900947982399584,1.8050527939255336,0.8992562830393873,37.69084291084084,55.314350874427205,70.41152903296071,0.9954655996430715,0.9980091000568592,0.9997453184173758,16,0
1,weighted,0.084,20000,40.08634028993365,0.9470297607382044,3.218868116727571,0.8954036308865051,42.374539669606634,55.407428557845,65.71505775224311,0.994239098418565,0.996989818163138,0.9995754636305731,16,0
1,weighted,0.126,20000,41.11605526144453,0.8475464898474776,5.655808191720595,0.9066539237500055,40.507609278854225,49.460793521078884,62.457714044831974,0.9926542968120207,0.9960959443124531,0.9993667489326448,16,0
1,weighted,0.168,20000,42.900570612526124,0.6827470971616001,9.598164740824197,0.9072491269772288,41.33449346964791,47.22018224753769,57.77114118796219,0.9903141525189314,0.9945664224547389,0.9990010269255305,16,0
1,weighted,0.21,20000,45.74993870441513,0.48596253437348497,15.503066839240224,0.8787358988072331,38.11656346946673,46.85811382376935,54.05241315231106,0.9873207015939112,0.9925933023271455,0.9985215277939838,16,0
1,weighted,0.252,20000,50.16260234316414,0.3115624772290271,23.757814937256942,0.8892235246214016,35.95866460799108,43.2000149476481,53.65003806849351,0.9829655301571811,0.9898729300229014,0.9977650801339768,16,0
1,weighted,0.294,20000,56.77320187912006,0.18967292159191806,37.62991996360791,0.9003920480161489,30.104124561001846,39.9616030886952,52.251869952937895,0.977878104893404,0.9855492018453887,0.9968509266183073,16,0
1,weighted,0.336,20000,66.64432889676785,0.11483447951529499,56.36682197873732,0.932655709984634,31.000318489240804,36.830431131179594,47.168181314734994,0.9711201356155986,0.9805115074119406,0.9948460402818079,16,0
1,weighted,0.378,20000,81.39036863328681,0.0716817484156775,78.84764154192668,0.9832932520969138,27.60421273478561,33.91862012975325,43.70535428943222,0.9620987342749336,0.9713743724203767,0.992415576187054,16,0
1,weighted,0.421,20000,103.96276680516934,0.0468110336444687,107.79165349074134,1.0728963360506583,26.08058359253869,31.772025317262,43.958921348397546,0.9485628564464745,0.9596726883673817,0.9880420918187911,16,0
1,weighted,0.463,20000,137.09512900371234,0.03268512968781913,134.03630643753152,1.0416026325495615,22.634267135074253,29.854681374937506,40.442541292413836,0.9309418821689418,0.943188287707436,0.9820801155389653,16,0
1,weighted,0.505,20000,186.7748614515519,0.023989259283337627,176.71927830491364,1.0981550132384634,18.62150503024982,26.954144824810392,40.394289772811696,0.9066210481279968,0.9231458614762971,0.9736657384160616,16,0
1,weighted,0.547,20000,261.47449149880117,0.01832489919120815,221.40498566271515,1.195806825831799,17.38322650559119,24.433532925130944,38.380922060286494,0.8726033861867615,0.8913124420039981,0.9579266133681558,16,0
1,weighted,0.589,20000,373.0324029439247,0.01458180878227752,269.7531336683132,1.2110509253227608,14.698246596343676,23.37500139036044,37.00713255799949,0.8288423796031276,0.8548496852150986,0.9395379242333061,16,0
1,weighted,0.631,20000,542.6334583996481,0.011787809745567526,332.0806698573256,1.4370145987594742,14.580927988239345,21.99274619227703,34.33163653684253,0.7592492173607326,0.7756787073984148,0.8937160341638979,16,0
1,weighted,0.673,20000,800.6138930982027,0.009706074965198543,398.2508480503833,1.3193532030520738,13.383147910434921,19.7608960291545,30.80507421673303,0.6759839137734565,0.6831307643888267,0.8356153254042601,16,0
1,weighted,0.715,20000,1192.1026529414933,0.008116568902527108,477.27748299232394,1.5263660384128204,11.107040807487678,18.01821933102545,29.16175422936312,0.5472598141577271,0.5462636695357584,0.7354799619843276,16,0
1,weighted,0.757,20000,1790.5339096880678,0.006885222548590672,568.2017430888563,1.4307779191395662,10.856681563592202,17.596282332750903,27.754042766199753,0.36277333029666115,0.34590110880065844,0.591747514218622,15,0
1,weighted,0.8,20000,2733.3193207200034,0.005921889545390873,658.6573579395051,1.45237062320725,10.41533203740634,15.750666557105733,27.508711023401855,0.21525335195264428,0.2267932387063209,0.3902658578423417,8,0
1,weighted_ess_resample,0.0,20000,39.47841760435744,1.0,1.0,0.9065848725553215,46.0,55.5,69.0,0.9965180169228233,0.998445333222362,0.9997898229689658,16,0
1,weighted_ess_resample,0.042,20000,39.58834684146231,0.9900947982399584,1.8050527939255336,0.8992562830393873,37.69084291084084,55.314350874427205,70.41152903296071,0.9954655996430715,0.9980091000568592,0.9997453184173758,16,0
1,weighted_ess_resample,0.084,20000,40.08634028993365,0.9470297607382044,3.218868116727571,0.8954036308865051,42.374539669606634,55.407428557845,65.71505775224311,0.994239098418565,0.996989818163138,0.9995754636305731,16,0
1,weighted_ess_resample,0.126,20000,41.11605526144453,0.8475464898474776,5.655808191720595,0.9066539237500055,40.507609278854225,49.460793521078884,62.457714044831974,0.9926542968120207,0.9960959443124531,0.9993667489326448,16,0
1,weighted_ess_resample,0.168,20000,42.900570612526124,0.6827470971616001,9.598164740824197,0.9072491269772288,41.33449346964791,47.22018224753769,57.77114118796219,0.9903141525189314,0.9945664224547389,0.9990010269255305,16,0
1,weighted_ess_resample,0.21,20000,45.75027438342071,0.9998518310149104,1.0377072043137459,0.8932455471512525,140.9977194949661,225.9935845034854,427.9840960785061,0.9871992475953659,0.9923797253784395,0.9984975258797418,16,1
1,weighted_ess_resample,0.252,20000,50.14642971903093,0.9602579733426306,1.7149475468244433,0.6471961384876076,141.43500525602002,218.14401462436237,412.45443235208506,0.9831724937192658,0.9894445110827748,0.9977522323236382,16,1
1,weighted_ess_resample,0.294,20000,56.80455988989137,0.8411977494897743,2.728476646375208,0.5285733728274558,129.22403965128487,212.78784329158032,386.3504500452737,0.9779390138741589,0.9850997441029319,0.9967480411839583,16,1
1,weighted_ess_resample,0.336,20000,66.76080842054792,0.6701176012148498,4.186013546222119,0.4721157813491708,132.09359454460588,205.8325147036162,367.4335418636887,0.9702948901289298,0.9788925304403255,0.9950301555299653,16,1
1,weighted_ess_resample,0.378,20000,81.59457092421516,0.5019337106528674,6.178866086362535,0.46401640408702804,124.34318004202147,199.44601935115804,346.70295084965846,0.9600911337397766,0.9699072969402696,0.9926128617513087,16,1
1,weighted_ess_resample,0.421,20000,104.38559682204817,0.9574543996025413,1.4225508840635077,0.37016933011823966,201.39281664304096,492.5738822442868,1311.5658323143548,0.9465326023050613,0.9576997728407151,0.9887344707198162,16,2
1,weighted_ess_resample,0.463,20000,137.8635904961195,0.8540776299082357,1.9469355950549914,0.3382173355605594,195.67025190070487,469.115882375487,1240.1690381084488,0.9278602250465403,0.9409219054215785,0.9831217736822085,16,2
1,weighted_ess_resample,0.505,20000,188.05576251992701,0.7335824981395476,2.5702379125637536,0.3090059997287844,185.5745210610446,448.26449781963936,1164.728717362364,0.902804836212773,0.9164947937674468,0.9743338113298974,16,2
1,weighted_ess_resample,0.547,20000,263.5462532196715,0.6235338013740571,3.2777792044252996,0.3135880120789762,180.68930102706602,424.50560950535464,1089.7108064438228,0.8683223371899311,0.882183304700644,0.9602737307302514,16,2
1,weighted_ess_resample,0.589,20000,377.6083239454407,0.5321394676866089,4.094480967213212,0.310729357103301,173.0308337613858,400.310455416084,1025.251681717217,0.8186523985501964,0.8324382942613147,0.9378440074533884,16,2
1,weighted_ess_resample,0.631,20000,550.1992492459302,0.9925207447471756,1.1311859439630925,0.2830869630370286,129.88512293988668,589.6062140839805,2634.109454105308,0.7503172640979533,0.7607437228269758,0.9026972290631202,16,3
1,weighted_ess_resample,0.673,20000,812.1635757065338,0.9526391942221012,1.3875199283832391,0.27125768590771043,129.0537554397328,570.7705223678454,2538.305178741336,0.6545091546247306,0.658949442194741,0.8494248523354082,16,3
1,weighted_ess_resample,0.715,20000,1211.147374336355,0.8939861139296638,1.6859272729840484,0.26919886528429343,120.8514191449442,541.8889175997765,2416.924306528482,0.518656393580915,0.5138971495248529,0.7631095332050378,16,3
1,weighted_ess_resample,0.757,20000,1820.7701009358007,0.8284131791745056,2.0275800332774696,0.26441783167571875,116.05302204105702,514.6216016995361,2272.9819473142047,0.32411290021260425,0.32627402114866616,0.6291581317656105,14,3
1,weighted_ess_resample,0.8,20000,2782.8340477081974,0.7605895984123189,2.393125908531393,0.267707311024885,110.58295706493416,483.46672608441406,2128.9377696693655,0.12759085967018058,0.0958392712984589,0.410064523459354,3,3
1,minvar_branch,0.0,20000,39.47841760435744,1.0,1.0,0.9065848725553215,46.0,55.5,69.0,0.9965180169228233,0.998445333222362,0.9997898229689658,16,0
1,minvar_branch,0.042,20059,39.59487893629029,1.0,1.0,0.9167296093643302,58.0,73.5,98.0,0.9955874828752918,0.9979461282937625,0.9997361607482762,16,0
1,minvar_branch,0.084,20301,40.072567789303015,1.0,1.0,0.9123889580879241,73.0,99.0,145.0,0.9944285271425302,0.9970047704284035,0.9996206742781949,16,0
1,minvar_branch,0.126,20849,41.15427643166241,1.0,1.0,0.8580217957819285,99.0,146.5,229.0,0.9925958451128502,0.995906519585485,0.999409937766081,16,0
1,minvar_branch,0.168,21750,42.93277914473871,1.0,1.0,0.7752390874783959,121.0,195.0,316.0,0.9906171074452897,0.9943803788037668,0.9990877422482768,16,0
1,minvar_branch,0.21,23276,45.94498240795119,1.0,1.0,0.6801778420084925,146.0,277.0,478.0,0.9875154260003725,0.9921410881240494,0.998622669668967,16,0
1,minvar_branch,0.252,25548,50.42973064780619,1.0,1.0,0.5648572281307003,192.0,377.0,738.0,0.9831548709592732,0.9893598035218529,0.9979027015413815,16,0
1,minvar_branch,0.294,28809,56.86668663819667,1.0,1.0,0.46116868128906235,252.0,516.5,1148.0,0.9774463704771345,0.9852663231073377,0.9968473445344861,16,0
1,minvar_branch,0.336,33841,66.799456507453,1.0,1.0,0.3863881481516483,331.0,728.0,1829.0,0.970256983894627,0.9792330749702649,0.99509885051035,16,0
1,minvar_branch,0.378,41034,80.99786939886015,1.0,1.0,0.33545899926158257,429.0,1011.5,2817.0,0.9609025662365351,0.9711459551269546,0.9925633105827664,16,0
1,minvar_branch,0.421,52178,102.99524368800812,1.0,1.0,0.3087996752141875,553.0,1442.5,4405.0,0.9473170444666943,0.9593592025954385,0.9885252284758741,16,0
1,minvar_branch,0.463,68406,135.02803173218373,1.0,1.0,0.2925887181932394,712.0,2026.5,6709.0,0.9300053952093512,0.9421920692681894,0.9821528397689843,16,0
1,minvar_branch,0.505,92968,183.5114763920951,1.0,1.0,0.2821253522299129,913.0,2868.0,10497.0,0.9047449685769091,0.9181874437015383,0.9726188518931324,16,0
1,minvar_branch,0.547,129688,255.99385111369534,1.0,1.0,0.276875428535647,1138.0,4011.0,16513.0,0.8707838620092252,0.8855822303650176,0.9573743093655621,16,0
1,minvar_branch,0.589,185011,365.1970759699887,1.0,1.0,0.27244792797609846,1438.0,5719.5,25711.0,0.8223091962153238,0.8368455663357561,0.9338926159621386,16,0
1,minvar_branch,0.631,268486,529.9701214461755,1.0,1.0,0.27362226081463753,1843.0,8149.0,40349.0,0.7541790623546593,0.7675416592481995,0.8972010725656255,16,0
1,minvar_branch,0.673,395087,779.8704788026383,1.0,1.0,0.2712563076229526,2330.0,11447.0,62938.0,0.6591962051952016,0.6738013564141608,0.8394113327346518,16,0
1,minvar_branch,0.715,586303,1157.315733834379,1.0,1.0,0.2663243264553494,3019.0,16198.5,98275.0,0.524635841387979,0.5379216550904354,0.7495852471519878,16,0
1,minvar_branch,0.757,879117,1735.3074024544949,1.0,1.0,0.26410010223266683,3872.0,22877.0,153662.0,0.33130606010854263,0.332043271970036,0.6075637082452408,12,0
1,minvar_branch,0.8,1339191,2643.457077499852,1.0,1.0,0.26736073087944057,4979.0,32671.5,244089.0,0.16917703235871073,0.1369713682354252,0.38096603767996207,6,0
1,poisson_branch,0.0,20000,39.47841760435744,1.0,1.0,0.9065848725553215,46.0,55.5,69.0,0.9965180169228233,0.998445333222362,0.9997898229689658,16,0
1,poisson_branch,0.042,20077,39.630409512134214,1.0,1.0,0.9074313282464034,56.0,72.5,103.0,0.9956168381691926,0.9978462873080426,0.999716463601883,16,0
1,poisson_branch,0.084,20293,40.05677642226127,1.0,1.0,0.8886461108619669,76.0,100.0,149.0,0.994239411557962,0.9972044523998433,0.9995708638298771,16,0
1,poisson_branch,0.126,20779,41.01610197004716,1.0,1.0,0.8529251796417935,102.0,133.5,228.0,0.9925537048975605,0.9960348865671248,0.9993984430472386,16,0
1,poisson_branch,0.168,21594,42.624847487424724,1.0,1.0,0.7704165836907415,120.0,200.5,324.0,0.9905078309100124,0.9942805378180468,0.9991800433892296,16,0
1,poisson_branch,0.21,22900,45.202788156989264,1.0,1.0,0.6575810145613814,144.0,276.5,470.0,0.9877215075633023,0.9921125621281295,0.9987662335108968,16,0
1,poisson_branch,0.252,24949,49.24735204055568,1.0,1.0,0.5400799883498636,184.0,371.0,659.0,0.9838632746392401,0.9894168555136927,0.9981110345368701,16,0
1,poisson_branch,0.294,28024,55.31715874722564,1.0,1.0,0.4451199950617113,248.0,497.0,1021.0,0.9788302216193908,0.9858225800277771,0.9970880045598807,16,0
1,poisson_branch,0.336,32749,64.64393490625508,1.0,1.0,0.36840730607383926,320.0,701.0,1586.0,0.9718923190630699,0.9800032768601039,0.9953599651605467,16,0
1,poisson_branch,0.378,39613,78.19292782807055,1.0,1.0,0.3121233938669278,396.0,987.5,2421.0,0.9628273943888448,0.9718305790290338,0.9927659902750721,16,0
1,poisson_branch,0.421,50249,99.18755031006783,1.0,1.0,0.27127970855746714,505.0,1381.0,3800.0,0.9503395368366482,0.9606055996345273,0.9884822917197386,16,0
1,poisson_branch,0.463,65666,129.61948852038677,1.0,1.0,0.24674089566993906,644.0,1967.0,5982.0,0.9337394578115291,0.9438893660254273,0.9817004076026186,16,0
1,poisson_branch,0.505,88741,175.16771283141415,1.0,1.0,0.23241755457513405,812.0,2821.0,9428.0,0.9108336238135939,0.9195281655097767,0.9712900239041921,16,0
1,poisson_branch,0.547,122921,242.636328517261,1.0,1.0,0.22956369680469907,1002.0,3946.5,14709.0,0.8803777015702323,0.891164865937114,0.9556303852676556,16,0
1,poisson_branch,0.589,175129,345.69078983167566,1.0,1.0,0.22142455415476403,1248.0,5544.0,23149.0,0.8368395256734809,0.844068472135701,0.9303803195434631,16,0
1,poisson_branch,0.631,253266,499.9270456492595,1.0,1.0,0.22060585727258095,1597.0,7790.0,36117.0,0.7756908666445582,0.7835419813179152,0.8906200870669917,16,0
1,poisson_branch,0.673,372314,734.9183785974367,1.0,1.0,0.21761668001352474,2026.0,11083.0,56281.0,0.687155860039814,0.6927274525965803,0.8269470078250143,16,0
1,poisson_branch,0.715,552782,1091.1479320085955,1.0,1.0,0.22297765063294175,2564.0,15517.0,88544.0,0.5650926132558687,0.564246053461639,0.7274717109613592,16,0
1,poisson_branch,0.757,829034,1636.4475230105431,1.0,1.0,0.21945323998037586,3259.0,21845.0,138761.0,0.38825061356302193,0.38271608051651196,0.5672698144523739,15,0
1,poisson_branch,0.8,1264770,2496.555911673158,1.0,1.0,0.21413271597372757,4213.0,31139.5,220632.0,0.1469129054208455,0.1187287545009933,0.33991733630259163,5,0
2,weighted,0.0,20000,39.47841760435744,1.0,1.0,0.8878339588640467,43.0,62.0,71.0,0.9964232947631504,0.9985023852142019,0.9997394530395681,16,0
2,weighted,0.042,20000,39.668685326412266,0.989229243705333,1.7912079356702157,0.9031025039222575,39.805366151708334,55.758315920681476,75.4422227299605,0.9956256237253132,0.9980613142758703,0.9996199163982932,16,0
2,weighted,0.084,20000,40.2851413098,0.9421781878580825,3.144869171989758,0.8961501021783179,43.16608931350399,58.1034726209798,68.11264642572834,0.9938991070894191,0.9971654952443947,0.9994298065116748,16,0
2,weighted,0.126,20000,41.48265951361246,0.8345424886808825,5.509392429878749,0.9169972172960497,39.37577996193969,55.25838207096197,63.53289908420998,0.9922868181735383,0.9959635109166722,0.9991582555298382,16,0
2,weighted,0.168,20000,43.4862957015005,0.6607356381247187,9.384955107252624,0.9437178973746455,37.93223245685428,51.25145629692388,57.69761038850808,0.9899658677523572,0.9946132128371047,0.9986537055520169,16,0
2,weighted,0.21,20000,46.64337844582577,0.46008917907290015,15.495993845743067,0.985453915959557,38.24134113206881,48.2545911559984,55.927052394401045,0.9869125630130196,0.992871105302824,0.9979439169964086,16,0
2,weighted,0.252,20000,51.45279816995562,0.2901922764740954,24.90685704800357,1.0653526745565338,35.62737970028317,44.39541572353225,53.59693654224747,0.982527013374649,0.9896829829418551,0.9970474169545959,16,0
2,weighted,0.294,20000,58.67445896699963,0.17476294147566027,37.909560549273074,1.0294510836623463,33.69998541384898,42.82681083169888,46.994233575215254,0.977102719896334,0.9857440958370822,0.9952255172048906,16,0
2,weighted,0.336,20000,69.48984969655534,0.10553974906518322,56.206518664117205,1.019646779555296,30.66038997890223,39.973849313087115,46.7300961176414,0.9694623629237255,0.979805591829163,0.9927210151798438,16,0
2,weighted,0.378,20000,85.6358235366264,0.06614162488416625,77.69138940911193,1.10312667810848,27.279698631302246,36.0239516320676,45.20193762308848,0.9599767750678366,0.9724756650109736,0.9892247828451273,16,0
2,weighted,0.421,20000,110.46300022023122,0.04350289148704812,106.33422021197755,1.1138619953863451,25.7573094960153,32.7055105935065,40.22635633234788,0.9462286503028136,0.9623418981698693,0.9830204809107177,16,0
2,weighted,0.463,20000,146.96319508404798,0.030792461624598064,141.0678783354547,1.1205608748727616,23.70798075768963,30.162746308309735,39.95734957026987,0.9274614472619769,0.9456037999525114,0.974376325313331,16,0
2,weighted,0.505,20000,201.84411758611287,0.02299910419740088,181.64189554561202,1.2077036165077082,21.744732059794458,27.80230963627309,35.68991749626599,0.9004859975396928,0.9205784225622482,0.9613713473111822,16,0
2,weighted,0.547,20000,283.83969177461086,0.018147714519808015,226.73590722240547,1.3026846433642354,19.046257114617752,25.846477098738262,35.533209740440576,0.8630544389756506,0.8843032726614448,0.9440832878746005,16,0
2,weighted,0.589,20000,407.5859830834727,0.01484977703080095,271.2704264427813,1.2720484279685036,17.7275516235955,23.73530080362329,34.023878249095375,0.8098734246501336,0.8375351003560416,0.9166945712557815,16,0
2,weighted,0.631,20000,593.8020175059498,0.012618644584437554,312.03643622894,1.3281450281988665,16.594107793941202,22.645748634343136,31.747109938335385,0.7393525006698867,0.763419903547581,0.8740562840647953,16,0
2,weighted,0.673,20000,874.8806960992431,0.010967206323867464,340.9803011058569,1.4908188343696054,16.38672344662421,21.721546538207626,28.13768650020621,0.6366005057601006,0.6619820605008365,0.8056570435546033,16,0
2,weighted,0.715,20000,1300.4045211685868,0.009705454481560509,352.1155471535451,1.3218431569551226,15.051502467637974,19.83643872685291,27.740870868744576,0.4930295609576409,0.5030088196503507,0.7067612869874546,16,0
2,weighted,0.757,20000,1943.7510466204683,0.00862556511229006,398.78281093293566,1.4140315658960108,13.006776634019824,18.75643893446802,27.12048684136325,0.28952196382852463,0.29286060213119003,0.5505067168383597,12,0
2,weighted,0.8,20000,2942.7275702369957,0.007714290453028684,451.4186688300554,1.4816753433054555,11.897895792145631,17.353080062660844,25.69187976050345,0.12483800361412191,0.11423307678332498,0.3038895089183596,4,0
2,weighted_ess_resample,0.0,20000,39.47841760435744,1.0,1.0,0.8878339588640467,43.0,62.0,71.0,0.9964232947631504,0.9985023852142019,0.9997394530395681,16,0
2,weighted_ess_resample,0.042,20000,39.668685326412266,0.989229243705333,1.7912079356702157,0.9031025039222575,39.805366151708334,55.758315920681476,75.4422227299605,0.9956256237253132,0.9980613142758703,0.9996199163982932,16,0
2,weighted_ess_resample,0.084,20000,40.2851413098,0.9421781878580825,3.144869171989758,0.8961501021783179,43.16608931350399,58.1034726209798,68.11264642572834,0.9938991070894191,0.9971654952443947,0.9994298065116748,16,0
2,weighted_ess_resample,0.126,20000,41.48265951361246,0.8345424886808825,5.509392429878749,0.9169972172960497,39.37577996193969,55.25838207096197,63.53289908420998,0.9922868181735383,0.9959635109166722,0.9991582555298382,16,0
2,weighted_ess_resample,0.168,20000,43.4862957015005,0.6607356381247187,9.384955107252624,0.9437178973746455,37.93223245685428,51.25145629692388,57.69761038850808,0.9899658677523572,0.9946132128371047,0.9986537055520169,16,0
2,weighted_ess_resample,0.21,20000,46.646460801991815,0.998888616840756,1.1010520060771254,0.9031380119082326,138.98750400657116,218.45850752468834,470.8541867751497,0.9865605335906349,0.9927901519306643,0.9979838689484647,16,1
2,weighted_ess_resample,0.252,20000,51.49889979162817,0.9489344915400324,1.8017034015322628,0.6862854003790939,139.42590973702073,218.31111530377882,457.4869864984292,0.982094120506287,0.9902526914872308,0.9968678194896117,16,1
2,weighted_ess_resample,0.294,20000,58.84689657057219,0.8185732070424128,2.8402593178880724,0.5840839093008875,129.39253750841698,210.09686560617888,435.13213090337456,0.9762544932840018,0.985925950516436,0.9953047181285534,16,1
2,weighted_ess_resample,0.336,20000,69.84376114760435,0.6431257458869589,4.292314015437615,0.5309307909775793,136.6111039563308,195.57292992255344,406.90016896798977,0.9681853443790032,0.9802692527462787,0.9925750878354639,16,1
2,weighted_ess_resample,0.378,20000,86.2388726505995,0.99907704298935,1.053965117162443,0.5005751587574734,185.99048635742858,432.4623292608728,1536.7651353795927,0.9580652482849241,0.9725784265770687,0.9884776324395322,16,2
2,weighted_ess_resample,0.421,20000,111.4041131619712,0.9431335896879828,1.5002997811076053,0.39765775234941275,177.33017176474496,422.99113163964176,1467.327841516658,0.9437779474894675,0.9601532049571992,0.9828041856069257,16,2
2,weighted_ess_resample,0.463,20000,148.37017059778512,0.833914602216609,2.031649008970361,0.3627263813555461,166.87927881601604,410.33277679303905,1398.5607821905623,0.9244856501859419,0.9425484673538871,0.9744075386900295,16,2
2,weighted_ess_resample,0.505,20000,203.879616633283,0.7136251287185551,2.6644306415972348,0.36266222908292395,161.79859673089283,387.9824170122853,1316.7689427907085,0.8977320272189763,0.9167551138043433,0.9616307175705675,16,2
2,weighted_ess_resample,0.547,20000,287.61606150567786,0.6059592846566525,3.3841644004189635,0.37082447671213103,153.00717402622595,376.62412357626795,1234.215677077579,0.860638605871958,0.8791313822516302,0.9420564119899473,16,2
2,weighted_ess_resample,0.589,20000,414.3795445797074,0.5173067065550246,4.218206303505961,0.3508992073717001,144.316469268842,355.0565151310526,1158.9815920104406,0.807773835063118,0.8232669420511743,0.9115219028939404,16,2
2,weighted_ess_resample,0.631,20000,606.7170839753614,0.9869339627908696,1.1755763429033044,0.32146679579548454,110.80110526784028,508.09174303558314,3178.184451672933,0.7351196019682693,0.7522395667084102,0.8679951977771551,16,3
2,weighted_ess_resample,0.673,20000,899.6227679745168,0.9417042883272508,1.4350271234357792,0.30411478537871617,104.13666836172777,484.920567110569,3062.611873263908,0.6334277335197516,0.6395844591334687,0.7984324119441745,16,3
2,weighted_ess_resample,0.715,20000,1347.0844696441686,0.8804492678396465,1.7273162629117411,0.30028494869207195,102.03281284849406,455.5426756422603,2919.1863959424713,0.48823299211535903,0.5005864884100174,0.6933461748174249,16,3
2,weighted_ess_resample,0.757,20000,2032.3000871587535,0.8137305809139993,2.072082473428505,0.3053571623870564,94.67945059754526,434.2861967910409,2739.6078436886005,0.28034827401183415,0.3008137927574609,0.5291327562424027,12,3
2,weighted_ess_resample,0.8,20000,3114.609712002526,0.7455621068591611,2.4710480815632336,0.305715871736753,91.11719738454129,413.66882698030327,2573.052823422129,0.14858931083061694,0.12855057844852374,0.47207889640018263,4,3
2,minvar_branch,0.0,20000,39.47841760435744,1.0,1.0,0.8878339588640467,43.0,62.0,71.0,0.9964232947631504,0.9985023852142019,0.9997394530395681,16,0
2,minvar_branch,0.042,20112,39.69949674294184,1.0,1.0,0.9082823260600867,56.0,77.5,111.0,0.9955478849113564,0.9980887582733623,0.9995938532675622,16,0
2,minvar_branch,0.084,20471,40.40813433894005,1.0,1.0,0.9040092053478019,80.0,104.5,162.0,0.9942259422914145,0.9971474004080034,0.9993831167554483,16,0
2,minvar_branch,0.126,21081,41.612226075872954,1.0,1.0,0.8682482278205286,95.0,144.0,263.0,0.9927618572715988,0.995892256587525,0.9989922963148008,16,0
