N,t,S_L2,peak,umin,mass_u,mass_v
160,7.224080267558529e-05,880.4599598526465,67350.5601152042,1.94350619780528e-15,31.415926530162654,31.415637981153033
160,7.290969899665552e-05,893.5060703739254,69224.53090401384,1.9563718055637464e-15,31.415926530162658,31.415637981346034
160,7.357859531772576e-05,906.6109122714853,71131.53422042484,1.9690074569624312e-15,31.415926530162658,31.415637981539042
160,7.4247491638796e-05,919.7675242462697,73071.711065385,0.0,31.415926530162647,31.41563798173205
160,7.491638795986622e-05,932.9555200088954,75045.20254185556,-4.547473508864641e-13,31.415926530162647,31.41563798192505
160,7.558528428093645e-05,946.1692396327246,77052.12071452683,0.0,31.41592653016264,31.415637982118067
160,7.625418060200669e-05,959.4036254636017,79092.59122026147,-9.094947017729282e-13,31.41592653016264,31.415637982311065
160,7.692307692307693e-05,972.6151138125007,81167.18836179317,-9.094947017729282e-13,31.41592653016264,31.415637982504066
160,7.759197324414716e-05,985.7386303083258,83277.07632051884,-9.094947017729282e-13,31.41592653016263,31.415637982697074
160,7.82608695652174e-05,998.7121856755169,85426.72547834631,-9.094947017729282e-13,31.415926530162626,31.415637982890082
160,7.892976588628762e-05,1011.545557238623,87626.41424183495,-1.8189894035458565e-12,31.415926530162622,31.415637983083084
160,7.959866220735786e-05,1024.2580558325,89883.34741256351,-9.094947017729282e-13,31.41592653016261,31.41563798327609
160,8.026755852842809e-05,1036.8700523524176,92197.13952929329,-1.8189894035458565e-12,31.41592653016261,31.415637983469093
160,8.093645484949833e-05,1049.3906009416582,94554.5844653725,-9.094947017729282e-13,31.41592653016261,31.415637983662098
160,8.160535117056857e-05,1061.8267494157099,96947.45488516321,-4.547473508864641e-13,31.415926530162604,31.415637983855103
160,8.22742474916388e-05,1074.184308020276,99369.41611061177,-4.547473508864641e-13,31.415926530162597,31.415637984048104
160,8.294314381270904e-05,1086.467797276705,101815.87133591576,-9.094947017729282e-13,31.415926530162594,31.41563798424111
160,8.361204013377926e-05,1098.6805747161445,104283.57443494463,-9.094947017729282e-13,31.41592653016259,31.415637984434113
160,8.42809364548495e-05,1110.826813909306,106770.3482535873,-1.8189894035458565e-12,31.415926530162594,31.415637984627118
160,8.494983277591973e-05,1122.910610317131,109274.6055925119,-9.094947017729282e-13,31.415926530162594,31.415637984820112
160,8.561872909698997e-05,1134.9258914684758,111795.13068469022,-1.8189894035458565e-12,31.415926530162583,31.41563798501312
160,8.62876254180602e-05,1146.8637122496386,114330.48872888747,-9.094947017729282e-13,31.415926530162583,31.41563798520613
160,8.695652173913044e-05,1158.7260440999296,116880.06239251069,-9.094947017729282e-13,31.415926530162576,31.415637985399126
160,8.762541806020068e-05,1170.509190708041,119443.56829284347,-9.094947017729282e-13,31.415926530162576,31.415637985592134
160,8.82943143812709e-05,1182.2216025679463,122021.14577132737,-9.094947017729282e-13,31.415926530162565,31.415637985785132
160,8.896321070234114e-05,1193.8657808263742,124612.92694850551,-1.8189894035458565e-12,31.415926530162565,31.415637985978133
160,8.963210702341137e-05,1205.431912312818,127216.94337427196,-9.094947017729282e-13,31.41592653016256,31.415637986171138
160,9.030100334448161e-05,1216.9308929881267,129833.58101908663,-1.8189894035458565e-12,31.41592653016256,31.41563798636414
160,9.096989966555184e-05,1228.191721141111,132469.2718465152,-3.637978807091713e-12,31.415926530162558,31.415637986557147
160,9.163879598662208e-05,1239.1343082494648,135133.45114138926,-3.637978807091713e-12,31.415926530162547,31.41563798675015
160,9.230769230769232e-05,1249.6826833421296,137827.3246012965,-1.8189894035458565e-12,31.415926530162547,31.415637986943146
160,9.297658862876254e-05,1259.9039181362486,140532.0408398257,-7.275957614183426e-12,31.41592653016254,31.415637987136144
160,9.364548494983278e-05,1269.822866976735,143238.45634850272,-3.637978807091713e-12,31.415926530162544,31.41563798732915
160,9.431438127090301e-05,1279.275075429387,145972.67436454917,-3.637978807091713e-12,31.41592653016254,31.415637987522146
160,9.498327759197325e-05,1288.3698571588257,148684.51272582065,-7.275957614183426e-12,31.415926530162533,31.41563798771516
160,9.565217391304348e-05,1296.9894402676387,151336.39155523822,-3.637978807091713e-12,31.41592653016253,31.415637987908156
160,9.632107023411372e-05,1305.2496848566323,153916.0830121516,-3.637978807091713e-12,31.41592653016252,31.415637988101153
160,9.698996655518394e-05,1313.198897325397,156422.87324324212,-3.637978807091713e-12,31.41592653016252,31.415637988294154
160,9.765886287625418e-05,1320.8727521842488,158861.8299688786,-9.094947017729282e-13,31.415926530162526,31.41563798848716
160,9.832775919732441e-05,1328.2999068398028,161238.22190696013,-1.8189894035458565e-12,31.415926530162515,31.415637988680157
160,9.899665551839465e-05,1335.504336044008,163556.77699515,-3.637978807091713e-12,31.415926530162515,31.415637988873154
160,9.966555183946489e-05,1342.5065207603914,165821.8549596034,-3.637978807091713e-12,31.415926530162515,31.41563798906616
160,0.00010033444816053512,1349.3240232111516,168037.41580036032,-1.8189894035458565e-12,31.4159265301625,31.415637989259153
160,0.00010100334448160536,1355.9721126349482,170207.03862138622,-1.8189894035458565e-12,31.41592653016251,31.415637989452158
160,0.00010167224080267558,1362.4641178649324,172333.94501466583,-3.637978807091713e-12,31.4159265301625,31.41563798964516
160,0.00010234113712374582,1368.811745761442,174421.02889168638,-3.637978807091713e-12,31.415926530162494,31.415637989838157
160,0.00010301003344481605,1375.0253648487278,176470.8869592009,-3.637978807091713e-12,31.415926530162494,31.41563799003116
160,0.00010367892976588629,1381.114150603153,178485.84832121432,-1.8189894035458565e-12,31.415926530162483,31.415637990224155
160,0.00010434782608695653,1387.0862316578402,180468.0147978285,-3.637978807091713e-12,31.415926530162483,31.415637990417157
160,0.00010501672240802676,1392.948842291037,182419.29575932876,-5.4569682106375694e-12,31.41592653016249,31.415637990610154
160,0.000105685618729097,1398.7084538812949,184341.40540620155,-3.637978807091713e-12,31.41592653016248,31.415637990803155
160,0.00010635451505016722,1404.3708304177583,186235.86456759664,-3.637978807091713e-12,31.41592653016248,31.415637990996153
160,0.00010702341137123746,1409.9411280899049,188104.02583459768,-1.8189894035458565e-12,31.415926530162476,31.415637991189158
160,0.0001076923076923077,1415.423970657258,189947.09997115258,-1.8189894035458565e-12,31.415926530162466,31.41563799138215
